datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined,season
2016-09-19,82.3,66.5,74.3,67.6,80.7,9.2,270.8,1012.5,72.4,14.7,0.3,-1.0,-0.0,-0.95,0.31,-1.0,0.01,-742.37,0.01,6.99,Autumn
2016-09-20,82.3,67.9,74.1,68.0,82.1,8.1,211.1,1013.3,73.8,12.7,0.0,-1.0,-0.0,-0.95,0.31,-0.52,-0.86,-343.5,0.01,6.38,Autumn
2016-09-21,82.1,66.1,70.9,65.7,84.5,8.1,85.1,1016.8,84.3,5.3,23.9,-1.0,-0.0,-0.95,0.31,1.0,0.09,681.95,0.01,5.37,Autumn
2016-09-22,80.5,49.9,70.7,65.4,81.3,10.3,260.1,1017.4,72.7,8.2,0.0,-1.0,-0.0,-0.95,0.31,-0.99,-0.17,-824.92,0.01,5.59,Autumn
2016-09-23,88.1,66.5,71.8,66.0,82.7,12.8,213.0,1013.5,82.9,13.6,0.0,-1.0,-0.0,-0.95,0.31,-0.54,-0.84,-576.53,0.01,5.98,Autumn
2016-09-24,73.3,65.2,68.1,65.8,92.6,5.8,136.3,1013.5,90.4,6.2,12.4,-1.0,-0.0,-0.95,0.31,0.69,-0.72,371.06,0.0,2.41,Autumn
2016-09-25,73.3,63.6,68.4,65.1,89.8,8.1,170.3,1013.3,83.7,4.8,0.0,-1.0,-0.0,-0.95,0.31,0.17,-0.99,122.56,0.01,3.48,Autumn
2016-09-26,78.7,66.1,70.4,65.1,83.9,8.1,189.2,1015.0,86.4,10.8,0.0,-1.0,-0.0,-0.95,0.31,-0.16,-0.99,-108.65,0.01,5.45,Autumn
2016-09-27,78.7,65.4,72.4,66.0,81.3,9.2,230.0,1014.9,69.2,16.2,0.0,-1.0,-0.0,-0.95,0.31,-0.77,-0.64,-572.97,0.01,6.72,Autumn
2016-09-28,76.9,66.1,70.4,65.9,86.1,6.9,180.4,1015.3,89.0,8.9,5.0,-1.0,-0.0,-0.95,0.31,-0.01,-1.0,-4.15,0.01,4.63,Autumn
2016-09-29,76.9,66.1,71.0,66.0,84.7,5.8,220.1,1014.5,88.5,11.2,0.3,-1.0,-0.0,-0.95,0.31,-0.64,-0.76,-316.43,0.01,5.13,Autumn
2016-09-30,84.1,64.1,72.9,67.2,83.7,12.8,183.3,1014.1,68.7,17.8,1.5,-1.0,-0.0,-0.95,0.31,-0.06,-1.0,-61.67,0.01,6.03,Autumn
2016-10-01,80.5,67.9,72.3,67.8,86.8,6.9,111.6,1017.0,76.3,15.7,21.6,-0.87,0.5,-0.95,0.31,0.93,-0.37,556.86,0.01,4.75,Autumn
2016-10-02,84.1,67.9,73.7,68.3,84.5,10.3,261.2,1018.2,68.9,16.5,0.0,-0.87,0.5,-0.95,0.31,-0.99,-0.15,-860.1,0.01,5.73,Autumn
2016-10-03,84.1,67.9,73.8,68.1,83.5,9.2,247.1,1016.7,79.0,17.4,0.0,-0.87,0.5,-0.95,0.31,-0.92,-0.39,-707.65,0.01,5.93,Autumn
2016-10-04,82.3,67.9,72.6,66.9,83.6,9.2,248.4,1015.1,79.9,15.0,0.0,-0.87,0.5,-0.95,0.31,-0.93,-0.37,-715.11,0.01,5.92,Autumn
2016-10-05,80.5,67.9,72.3,66.9,84.1,6.9,234.4,1014.4,82.2,14.9,1.8,-0.87,0.5,-0.95,0.31,-0.81,-0.58,-471.83,0.01,5.59,Autumn
2016-10-06,80.5,66.6,72.4,65.9,81.0,9.2,277.4,1015.4,82.1,12.2,1.5,-0.87,0.5,-0.95,0.31,-0.99,0.13,-738.99,0.01,6.69,Autumn
2016-10-07,80.5,67.9,71.5,66.0,83.4,8.1,283.3,1015.7,76.7,15.5,0.0,-0.87,0.5,-0.95,0.31,-0.97,0.23,-657.42,0.01,5.75,Autumn
2016-10-08,80.5,66.1,71.7,65.3,81.5,11.4,192.7,1015.7,88.0,13.3,0.0,-0.87,0.5,-0.95,0.31,-0.22,-0.98,-204.26,0.01,6.54,Autumn
2016-10-09,76.9,66.1,70.5,65.9,86.0,8.1,224.0,1014.1,80.6,7.5,0.0,-0.87,0.5,-0.95,0.31,-0.69,-0.72,-483.9,0.01,4.81,Autumn
2016-10-10,80.5,65.6,71.2,65.0,82.0,8.1,264.6,1013.3,62.3,7.1,0.3,-0.87,0.5,-0.95,0.31,-1.0,-0.09,-661.25,0.01,6.59,Autumn
2016-10-11,76.9,64.3,70.0,63.9,81.7,11.4,249.7,1012.7,68.6,14.4,0.3,-0.87,0.5,-0.95,0.31,-0.94,-0.35,-873.53,0.01,6.43,Autumn
2016-10-12,78.7,64.3,70.2,62.7,79.0,9.2,240.2,1012.7,47.5,18.1,0.0,-0.87,0.5,-0.95,0.31,-0.87,-0.5,-630.69,0.02,8.04,Autumn
2016-10-13,78.7,62.5,69.9,63.7,81.9,9.2,217.3,1014.5,60.2,13.8,0.0,-0.87,0.5,-0.95,0.31,-0.61,-0.8,-456.6,0.01,6.61,Autumn
2016-10-14,75.1,64.3,68.7,61.7,78.9,16.1,213.9,1016.7,80.1,12.6,0.5,-0.87,0.5,-0.95,0.31,-0.56,-0.83,-708.5,0.01,7.22,Autumn
2016-10-15,76.9,62.1,68.8,62.4,80.8,9.2,240.9,1017.6,74.3,13.1,0.0,-0.87,0.5,-0.95,0.31,-0.87,-0.49,-649.53,0.01,6.67,Autumn
2016-10-16,90.8,62.5,68.7,62.4,81.2,8.1,189.2,1017.5,62.2,11.9,0.0,-0.87,0.5,-0.95,0.31,-0.16,-0.99,-105.16,0.01,6.7,Autumn
2016-10-17,80.5,60.7,68.1,59.3,75.6,9.2,177.3,1017.6,47.3,15.1,0.0,-0.87,0.5,-0.95,0.31,0.05,-1.0,32.76,0.02,9.34,Autumn
2016-10-18,88.4,58.9,67.1,59.5,78.2,13.9,137.4,1016.0,42.7,13.8,2.5,-0.87,0.5,-0.95,0.31,0.68,-0.74,735.75,0.02,8.19,Autumn
2016-10-19,76.9,58.9,66.9,58.4,76.0,9.2,281.5,1016.8,64.4,15.7,25.9,-0.87,0.5,-0.95,0.31,-0.98,0.2,-685.16,0.02,8.87,Autumn
2016-10-20,76.9,57.1,65.8,55.3,72.2,11.4,254.4,1014.9,24.9,17.3,0.0,-0.87,0.5,-0.95,0.31,-0.96,-0.27,-792.76,0.02,11.27,Autumn
2016-10-21,78.7,55.3,65.3,54.5,71.3,10.3,274.4,1014.8,26.7,16.6,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.08,-732.23,0.02,11.55,Autumn
2016-10-22,76.9,53.9,65.1,56.2,74.9,8.1,224.4,1015.1,34.9,16.3,0.41,-0.87,0.5,-0.95,0.31,-0.7,-0.71,-424.48,0.02,9.57,Autumn
2016-10-23,75.1,55.3,64.2,55.9,76.7,9.2,211.6,1015.3,30.2,12.3,0.1,-0.87,0.5,-0.95,0.31,-0.52,-0.85,-369.75,0.02,9.01,Autumn
2016-10-24,76.9,57.1,65.6,58.4,79.6,9.2,201.1,1014.4,45.2,12.5,0.0,-0.87,0.5,-0.95,0.31,-0.36,-0.93,-263.63,0.01,7.76,Autumn
2016-10-25,78.7,55.3,66.1,54.1,69.1,10.3,202.8,1015.3,25.0,11.6,0.0,-0.87,0.5,-0.95,0.31,-0.39,-0.92,-275.81,0.02,12.77,Autumn
2016-10-26,86.6,55.3,65.2,55.2,72.3,10.3,235.3,1018.1,33.5,15.2,0.0,-0.87,0.5,-0.95,0.31,-0.82,-0.57,-612.24,0.02,10.68,Autumn
2016-10-27,76.9,55.3,64.7,55.7,75.1,9.2,243.7,1020.7,27.1,15.6,0.0,-0.87,0.5,-0.95,0.31,-0.9,-0.44,-619.4,0.02,9.75,Autumn
2016-10-28,75.1,53.5,63.0,51.6,69.6,10.3,295.4,1018.8,31.8,17.7,1.19,-0.87,0.5,-0.95,0.31,-0.9,0.43,-647.58,0.02,12.1,Autumn
2016-10-29,75.1,53.5,62.5,51.9,70.6,9.2,255.3,1019.9,31.3,16.8,13.79,-0.87,0.5,-0.95,0.31,-0.97,-0.25,-628.26,0.02,11.31,Autumn
2016-10-30,75.1,51.7,61.7,52.7,75.2,8.1,179.4,1019.2,18.9,17.3,0.0,-0.87,0.5,-0.95,0.31,0.01,-1.0,6.38,0.02,9.83,Autumn
2016-10-31,75.1,51.7,62.3,52.5,73.1,9.2,141.7,1023.1,28.1,16.4,0.0,-0.87,0.5,-0.95,0.31,0.62,-0.78,416.81,0.02,10.54,Autumn
2017-04-01,76.9,58.9,68.0,60.2,77.2,15.0,216.6,1014.5,25.0,17.2,0.0,0.87,-0.5,0.95,0.31,-0.6,-0.8,-690.43,0.02,8.56,Spring
2017-04-02,80.5,53.7,67.1,52.9,64.6,12.8,329.9,1012.5,29.6,20.7,6.4,0.87,-0.5,0.95,0.31,-0.5,0.87,-414.69,0.03,14.92,Spring
2017-04-03,80.5,55.3,66.4,52.2,62.4,12.8,49.2,1013.8,25.0,20.7,6.6,0.87,-0.5,0.95,0.31,0.76,0.65,604.63,0.03,14.96,Spring
2017-04-04,80.5,55.3,67.8,55.8,69.0,10.3,261.3,1014.5,25.0,23.5,0.0,0.87,-0.5,0.95,0.31,-0.99,-0.15,-702.52,0.02,12.76,Spring
2017-04-05,78.7,60.7,68.8,59.2,73.5,9.2,271.7,1014.7,26.1,20.9,0.0,0.87,-0.5,0.95,0.31,-1.0,0.03,-675.9,0.02,10.35,Spring
2017-04-06,82.3,58.9,70.4,56.6,65.9,13.9,291.5,1015.4,24.5,21.4,0.0,0.87,-0.5,0.95,0.31,-0.93,0.37,-852.27,0.03,14.57,Spring
2017-04-07,85.9,57.1,71.2,50.7,54.5,13.9,319.8,1016.0,25.0,24.5,0.0,0.87,-0.5,0.95,0.31,-0.65,0.76,-488.97,0.04,21.27,Spring
2017-04-08,82.3,55.3,68.3,48.6,54.7,10.3,313.8,1017.0,25.0,24.7,5.1,0.87,-0.5,0.95,0.31,-0.72,0.69,-406.65,0.04,20.47,Spring
2017-04-09,84.1,53.5,68.4,41.2,44.6,10.3,300.8,1015.0,24.0,27.8,0.0,0.87,-0.5,0.95,0.31,-0.86,0.51,-394.59,0.05,27.98,Spring
2017-04-10,84.1,51.7,66.3,39.6,42.8,15.0,193.3,1012.5,24.0,26.2,0.0,0.87,-0.5,0.95,0.31,-0.23,-0.97,-147.69,0.05,27.47,Spring
2017-04-11,80.5,50.4,65.0,41.5,46.3,15.0,201.9,1013.0,24.0,27.4,0.0,0.87,-0.5,0.95,0.31,-0.37,-0.93,-259.04,0.05,24.27,Spring
2017-04-12,78.7,53.5,65.5,43.2,47.5,11.4,189.1,1016.1,24.6,26.6,0.0,0.87,-0.5,0.95,0.31,-0.16,-0.99,-85.64,0.04,23.07,Spring
2017-04-13,78.7,53.5,66.6,47.0,52.3,9.2,223.7,1017.3,25.0,24.3,0.0,0.87,-0.5,0.95,0.31,-0.69,-0.72,-332.42,0.04,20.37,Spring
2017-04-14,80.5,55.3,68.4,51.4,57.2,13.9,240.7,1016.3,26.5,21.9,0.0,0.87,-0.5,0.95,0.31,-0.87,-0.49,-693.36,0.03,17.75,Spring
2017-04-15,73.3,57.1,63.6,52.6,69.7,16.1,106.0,1013.8,26.5,18.7,2.8,0.87,-0.5,0.95,0.31,0.96,-0.28,1078.7,0.02,11.75,Spring
2017-04-16,80.5,57.1,68.5,55.2,65.1,9.2,277.6,1014.0,25.0,22.9,0.0,0.87,-0.5,0.95,0.31,-0.99,0.13,-593.66,0.03,14.06,Spring
2017-04-17,80.5,57.1,69.3,57.6,68.6,9.2,233.5,1015.5,25.0,22.7,0.0,0.87,-0.5,0.95,0.31,-0.8,-0.59,-507.33,0.02,12.47,Spring
2017-04-18,80.5,60.7,71.3,59.1,67.6,9.2,200.3,1015.0,25.0,12.6,0.0,0.87,-0.5,0.95,0.31,-0.35,-0.94,-215.77,0.02,12.96,Spring
2017-04-19,75.1,60.7,66.9,59.9,78.5,10.3,169.5,1013.4,25.0,11.6,0.8,0.87,-0.5,0.95,0.31,0.18,-0.98,147.35,0.01,7.76,Spring
2017-04-20,71.5,58.9,65.1,60.2,84.6,9.2,108.9,1012.3,31.1,9.2,1.8,0.87,-0.5,0.95,0.31,0.95,-0.32,736.36,0.01,5.6,Spring
2017-04-21,78.7,62.1,69.1,62.8,82.0,8.1,176.2,1012.0,30.6,17.1,10.9,0.87,-0.5,0.95,0.31,0.07,-1.0,44.02,0.01,7.01,Spring
2017-04-22,71.5,66.1,68.6,64.9,87.9,9.2,228.4,1011.7,27.9,14.1,12.7,0.87,-0.5,0.95,0.31,-0.75,-0.66,-604.73,0.01,4.43,Spring
2017-04-23,86.1,60.7,66.1,60.7,83.7,5.8,79.8,1012.4,28.6,15.5,12.2,0.87,-0.5,0.95,0.31,0.98,0.18,477.79,0.01,6.13,Spring
2017-04-24,80.5,57.1,69.2,58.4,71.6,9.2,293.6,1011.4,25.0,17.3,0.3,0.87,-0.5,0.95,0.31,-0.92,0.4,-603.63,0.02,11.56,Spring
2017-04-25,84.1,60.7,72.3,54.3,58.1,13.9,307.8,1011.3,25.0,24.7,0.0,0.87,-0.5,0.95,0.31,-0.79,0.61,-638.12,0.04,18.76,Spring
2017-04-26,84.1,57.1,71.1,47.4,47.8,11.4,285.1,1013.1,25.2,25.3,0.0,0.87,-0.5,0.95,0.31,-0.97,0.26,-526.11,0.05,24.46,Spring
2017-04-27,82.5,57.3,71.1,46.4,45.8,11.4,257.0,1014.8,34.9,25.9,0.0,0.87,-0.5,0.95,0.31,-0.97,-0.22,-508.74,0.05,25.37,Spring
2017-04-28,82.3,57.1,70.5,48.9,49.8,12.8,180.6,1014.4,25.0,26.2,0.0,0.87,-0.5,0.95,0.31,-0.01,-1.0,-6.68,0.04,22.36,Spring
2017-04-29,84.1,58.9,67.0,52.5,63.7,16.1,23.7,1016.8,25.0,24.2,0.0,0.87,-0.5,0.95,0.31,0.4,0.92,412.23,0.03,15.27,Spring
2017-04-30,80.5,53.5,67.5,53.4,64.9,11.4,322.1,1016.3,26.4,25.0,0.0,0.87,-0.5,0.95,0.31,-0.61,0.79,-454.49,0.03,14.85,Spring
2017-05-01,67.9,55.3,61.1,54.1,78.9,13.9,86.9,1017.7,30.4,24.0,14.5,0.5,-0.87,0.95,0.31,1.0,0.05,1095.11,0.01,7.71,Spring
2017-05-02,76.9,51.7,65.5,53.0,67.2,11.4,264.0,1017.8,24.9,24.9,0.0,0.5,-0.87,0.95,0.31,-0.99,-0.1,-761.88,0.02,13.27,Spring
2017-05-03,78.7,57.1,68.5,56.8,68.1,11.4,215.3,1017.4,23.1,20.6,0.0,0.5,-0.87,0.95,0.31,-0.58,-0.82,-448.61,0.02,12.49,Spring
2017-05-04,82.3,58.9,67.1,56.0,71.1,13.9,17.1,1017.1,24.2,24.0,2.5,0.5,-0.87,0.95,0.31,0.29,0.96,290.6,0.02,11.88,Spring
2017-05-05,80.5,53.5,68.1,55.8,68.2,9.2,272.4,1015.9,25.0,25.4,10.7,0.5,-0.87,0.95,0.31,-1.0,0.04,-626.89,0.02,13.07,Spring
2017-05-06,91.1,60.7,69.6,60.1,73.3,19.7,231.6,1016.8,24.0,22.0,0.0,0.5,-0.87,0.95,0.31,-0.78,-0.62,-1131.66,0.02,10.28,Spring
2017-05-07,93.3,58.9,71.3,61.2,72.9,9.2,296.3,1016.7,23.5,22.9,0.1,0.5,-0.87,0.95,0.31,-0.9,0.44,-601.26,0.02,10.88,Spring
2017-05-08,82.3,64.3,71.5,63.0,75.8,9.2,115.2,1016.6,30.6,18.2,3.6,0.5,-0.87,0.95,0.31,0.9,-0.43,630.99,0.02,9.21,Spring
2017-05-09,71.5,62.5,66.4,59.7,80.0,9.2,92.8,1015.8,28.1,17.0,1.3,0.5,-0.87,0.95,0.31,1.0,-0.05,735.12,0.01,7.43,Spring
2017-05-10,78.7,62.5,68.9,58.3,71.3,8.1,194.2,1016.9,25.0,20.6,0.8,0.5,-0.87,0.95,0.31,-0.25,-0.97,-141.67,0.02,11.37,Spring
2017-05-11,76.9,60.7,69.1,61.8,78.7,8.1,95.1,1016.9,25.0,19.8,3.6,0.5,-0.87,0.95,0.31,1.0,-0.09,634.95,0.01,8.07,Spring
2017-05-12,80.5,66.1,71.3,64.1,79.6,8.1,241.8,1017.3,25.0,19.3,0.3,0.5,-0.87,0.95,0.31,-0.88,-0.47,-568.23,0.01,7.97,Spring
2017-05-13,82.3,64.3,72.4,61.2,70.8,12.8,229.7,1014.4,25.0,21.1,0.1,0.5,-0.87,0.95,0.31,-0.76,-0.65,-691.16,0.02,11.96,Spring
2017-05-14,80.5,64.5,71.3,64.2,79.3,11.4,125.6,1011.9,25.1,20.8,8.2,0.5,-0.87,0.95,0.31,0.81,-0.58,735.06,0.01,7.86,Spring
2017-05-15,78.7,64.3,68.6,64.8,88.4,11.4,101.5,1010.8,25.0,18.4,40.9,0.5,-0.87,0.95,0.31,0.98,-0.2,987.53,0.01,4.56,Spring
2017-06-16,80.5,69.2,72.8,66.1,80.0,9.2,220.7,1010.6,30.0,19.6,0.0,0.0,-1.0,-0.59,-0.81,-0.65,-0.76,-479.94,0.01,7.41,Monsoon
2017-06-17,82.3,67.9,73.3,66.7,80.9,13.9,236.9,1009.8,25.0,19.9,0.3,0.0,-1.0,-0.59,-0.81,-0.84,-0.55,-942.02,0.01,7.36,Monsoon
2017-06-18,85.9,64.3,75.8,64.7,70.9,10.3,276.3,1008.0,25.0,22.4,0.0,0.0,-1.0,-0.59,-0.81,-0.99,0.11,-725.86,0.02,11.86,Monsoon
2017-06-19,85.9,69.7,75.7,65.6,71.9,10.3,223.6,1007.5,25.0,18.7,3.99,0.0,-1.0,-0.59,-0.81,-0.69,-0.72,-510.71,0.02,10.86,Monsoon
2017-06-20,76.9,67.0,72.2,67.4,85.2,8.1,226.3,1007.4,31.1,17.4,11.4,0.0,-1.0,-0.59,-0.81,-0.72,-0.69,-498.93,0.01,5.5,Monsoon
2017-06-21,78.7,66.1,72.6,67.7,85.3,9.2,192.8,1008.0,25.0,10.5,6.6,0.0,-1.0,-0.59,-0.81,-0.22,-0.98,-173.86,0.01,5.66,Monsoon
2017-06-22,82.3,69.7,74.9,68.4,81.4,11.4,224.2,1008.5,25.0,15.7,5.8,0.0,-1.0,-0.59,-0.81,-0.7,-0.72,-646.94,0.01,7.26,Monsoon
2017-06-23,84.1,69.7,75.9,67.1,75.4,10.3,234.7,1009.1,25.0,18.3,0.0,0.0,-1.0,-0.59,-0.81,-0.82,-0.58,-633.83,0.02,9.56,Monsoon
2017-06-24,85.9,67.9,75.1,68.4,81.5,11.4,212.5,1008.5,25.0,18.4,10.01,0.0,-1.0,-0.59,-0.81,-0.54,-0.84,-499.21,0.01,7.46,Monsoon
2017-06-25,84.1,67.9,74.1,67.9,82.1,12.8,192.5,1009.4,27.7,10.3,30.2,0.0,-1.0,-0.59,-0.81,-0.22,-0.98,-227.45,0.01,6.93,Monsoon
2017-06-26,84.1,67.9,75.2,69.3,82.6,15.0,212.1,1010.8,25.0,15.6,24.6,0.0,-1.0,-0.59,-0.81,-0.53,-0.85,-658.4,0.01,6.66,Monsoon
2017-06-27,84.1,71.5,75.6,69.5,82.3,11.4,169.3,1011.0,25.0,13.1,0.0,0.0,-1.0,-0.59,-0.81,0.19,-0.98,174.2,0.01,6.86,Monsoon
2017-06-28,84.1,69.7,75.0,69.7,84.6,12.8,163.4,1011.4,25.0,15.2,0.89,0.0,-1.0,-0.59,-0.81,0.29,-0.96,309.37,0.01,6.06,Monsoon
2017-06-29,84.1,67.9,75.4,68.9,81.3,10.3,244.8,1010.0,28.1,16.6,5.1,0.0,-1.0,-0.59,-0.81,-0.9,-0.43,-757.69,0.01,7.23,Monsoon
2017-06-30,82.3,69.7,75.0,69.7,84.3,10.3,225.5,1005.9,28.1,13.5,68.99,0.0,-1.0,-0.59,-0.81,-0.71,-0.7,-619.31,0.01,6.02,Monsoon
2017-07-01,80.5,71.5,74.3,69.7,86.3,13.9,178.7,1006.5,25.0,10.5,1.5,-0.5,-0.87,-0.59,-0.81,0.02,-1.0,27.22,0.01,5.36,Monsoon
2017-07-02,82.3,68.1,74.2,69.8,86.9,10.3,160.6,1007.2,31.3,9.2,1.0,-0.5,-0.87,-0.59,-0.81,0.33,-0.94,297.31,0.01,5.09,Monsoon
2017-07-03,82.3,71.5,75.3,70.3,85.2,9.2,176.7,1006.8,25.0,11.9,4.1,-0.5,-0.87,-0.59,-0.81,0.06,-1.0,45.12,0.01,5.76,Monsoon
2017-07-04,80.5,69.7,74.1,70.6,89.3,11.4,177.9,1005.7,25.0,3.0,25.1,-0.5,-0.87,-0.59,-0.81,0.04,-1.0,37.3,0.01,4.26,Monsoon
2017-07-05,78.7,69.7,72.7,69.9,91.4,12.8,164.4,1007.3,25.0,6.3,5.3,-0.5,-0.87,-0.59,-0.81,0.27,-0.96,314.61,0.01,3.56,Monsoon
2017-07-06,82.3,69.7,73.9,70.2,88.9,11.4,164.7,1008.7,25.0,7.4,2.0,-0.5,-0.87,-0.59,-0.81,0.26,-0.96,267.42,0.01,4.46,Monsoon
2017-07-07,82.3,69.7,76.8,70.3,81.1,12.8,209.9,1009.5,25.0,9.9,0.0,-0.5,-0.87,-0.59,-0.81,-0.5,-0.87,-517.47,0.01,7.26,Monsoon
2017-07-08,84.1,69.7,75.3,70.0,84.3,16.1,198.4,1009.6,25.0,15.8,0.5,-0.5,-0.87,-0.59,-0.81,-0.32,-0.95,-428.41,0.01,6.06,Monsoon
2017-07-09,80.5,69.3,73.6,70.4,90.4,9.2,129.8,1010.4,28.1,5.6,16.8,-0.5,-0.87,-0.59,-0.81,0.77,-0.64,638.97,0.01,3.93,Monsoon
2017-07-10,80.5,69.7,73.3,69.1,87.2,10.3,129.4,1010.8,33.1,8.2,17.0,-0.5,-0.87,-0.59,-0.81,0.77,-0.63,694.04,0.01,4.88,Monsoon
2017-07-11,76.9,69.7,72.0,68.4,88.6,9.2,159.2,1010.9,27.7,6.8,2.3,-0.5,-0.87,-0.59,-0.81,0.36,-0.93,289.45,0.01,4.33,Monsoon
2017-07-12,82.3,67.9,73.7,66.4,79.3,9.2,193.1,1011.8,28.1,12.9,0.0,-0.5,-0.87,-0.59,-0.81,-0.23,-0.97,-165.36,0.01,8.03,Monsoon
2017-07-13,84.1,69.7,75.9,67.9,77.6,11.4,202.2,1011.3,25.0,16.4,0.0,-0.5,-0.87,-0.59,-0.81,-0.38,-0.93,-334.25,0.02,8.76,Monsoon
2017-07-14,82.3,67.6,74.8,69.0,83.0,12.8,214.2,1010.8,28.1,17.9,2.0,-0.5,-0.87,-0.59,-0.81,-0.56,-0.83,-597.16,0.01,6.53,Monsoon
2017-07-15,84.1,67.9,74.1,69.8,87.4,10.3,203.3,1011.2,25.0,10.9,14.0,-0.5,-0.87,-0.59,-0.81,-0.4,-0.92,-356.08,0.01,5.06,Monsoon
2017-07-16,84.1,69.7,75.0,70.7,87.4,9.2,275.5,1009.9,30.6,18.6,17.3,-0.5,-0.87,-0.59,-0.81,-1.0,0.1,-800.38,0.01,5.0,Monsoon
2017-07-17,87.2,67.6,76.1,69.6,82.1,13.9,189.9,1010.0,28.7,21.1,5.6,-0.5,-0.87,-0.59,-0.81,-0.17,-0.99,-196.2,0.01,7.22,Monsoon
2017-07-18,85.9,69.7,76.5,69.9,81.6,13.9,212.0,1011.0,25.0,18.0,2.3,-0.5,-0.87,-0.59,-0.81,-0.53,-0.85,-601.06,0.01,7.36,Monsoon
2017-07-19,84.1,69.5,74.6,69.9,86.2,11.4,204.1,1009.4,29.9,19.5,5.1,-0.5,-0.87,-0.59,-0.81,-0.41,-0.91,-401.26,0.01,5.41,Monsoon
2017-07-20,82.3,68.3,73.4,69.5,88.3,13.9,220.0,1006.9,43.4,13.7,11.4,-0.5,-0.87,-0.59,-0.81,-0.64,-0.77,-788.94,0.01,4.47,Monsoon
2017-07-21,82.3,71.5,75.3,70.1,84.8,9.2,189.5,1009.1,25.0,11.1,2.8,-0.5,-0.87,-0.59,-0.81,-0.17,-0.99,-128.76,0.01,5.96,Monsoon
2017-07-22,84.1,67.9,75.0,70.0,85.6,10.3,229.0,1010.5,25.0,10.1,2.0,-0.5,-0.87,-0.59,-0.81,-0.75,-0.66,-665.41,0.01,5.76,Monsoon
2017-07-23,82.3,67.9,73.5,69.6,88.4,12.8,191.3,1009.0,28.1,13.8,9.7,-0.5,-0.87,-0.59,-0.81,-0.2,-0.98,-221.72,0.01,4.63,Monsoon
2017-07-24,80.5,69.7,73.9,68.6,84.2,10.3,263.3,1007.6,25.0,14.0,25.9,-0.5,-0.87,-0.59,-0.81,-0.99,-0.12,-861.34,0.01,6.06,Monsoon
2017-07-25,80.5,69.7,72.6,69.3,90.1,11.4,224.3,1007.1,28.0,10.9,7.4,-0.5,-0.87,-0.59,-0.81,-0.7,-0.72,-717.37,0.01,4.03,Monsoon
2017-07-26,80.5,69.7,73.8,69.0,85.8,11.4,138.9,1009.2,25.0,9.5,4.8,-0.5,-0.87,-0.59,-0.81,0.66,-0.75,642.99,0.01,5.56,Monsoon
2017-07-27,85.9,67.9,75.4,68.9,81.5,12.8,184.9,1011.3,28.0,18.4,0.0,-0.5,-0.87,-0.59,-0.81,-0.09,-1.0,-89.11,0.01,7.23,Monsoon
2017-07-28,82.3,69.7,74.6,69.0,83.4,13.9,210.1,1012.9,25.0,17.4,0.0,-0.5,-0.87,-0.59,-0.81,-0.5,-0.87,-581.38,0.01,6.36,Monsoon
2017-07-29,80.5,69.2,73.4,69.6,88.5,9.2,230.3,1012.8,31.3,8.6,49.8,-0.5,-0.87,-0.59,-0.81,-0.77,-0.64,-626.45,0.01,4.5,Monsoon
2017-07-30,78.7,69.5,72.8,69.3,89.4,5.8,230.2,1012.0,28.1,7.6,24.4,-0.5,-0.87,-0.59,-0.81,-0.77,-0.64,-398.37,0.01,4.23,Monsoon
2017-07-31,82.3,69.7,75.3,70.0,84.4,8.1,180.5,1011.1,25.0,16.6,0.8,-0.5,-0.87,-0.59,-0.81,-0.01,-1.0,-5.97,0.01,6.06,Monsoon
2017-08-01,82.3,69.7,74.7,70.5,87.4,6.9,225.8,1010.3,25.0,15.0,1.5,-0.87,-0.5,-0.59,-0.81,-0.72,-0.7,-432.34,0.01,4.96,Monsoon
2017-08-02,82.3,69.7,75.0,71.1,88.4,10.3,229.1,1009.0,25.0,10.6,9.19,-0.87,-0.5,-0.59,-0.81,-0.76,-0.65,-688.22,0.01,4.66,Monsoon
2017-08-03,82.3,68.6,74.3,71.1,90.2,10.3,192.5,1006.5,28.1,9.2,30.5,-0.87,-0.5,-0.59,-0.81,-0.22,-0.98,-201.09,0.01,3.93,Monsoon
2017-08-04,82.3,71.5,75.9,71.1,85.6,11.4,192.7,1006.4,25.0,8.6,0.0,-0.87,-0.5,-0.59,-0.81,-0.22,-0.98,-214.53,0.01,5.56,Monsoon
2017-08-05,85.9,69.7,75.6,71.4,87.9,12.8,157.4,1009.1,25.0,11.6,7.1,-0.87,-0.5,-0.59,-0.81,0.38,-0.92,432.38,0.01,4.96,Monsoon
2017-08-06,84.1,71.5,75.9,72.2,89.3,10.3,162.6,1010.5,25.0,14.9,10.4,-0.87,-0.5,-0.59,-0.81,0.3,-0.95,275.05,0.01,4.46,Monsoon
2017-08-07,82.3,71.5,75.5,71.4,87.8,12.8,204.4,1012.1,26.0,12.2,6.6,-0.87,-0.5,-0.59,-0.81,-0.41,-0.91,-464.26,0.01,4.85,Monsoon
