datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation
2016-09-25,73.3,63.6,68.4,65.1,89.8,8.1,170.3,1013.3,83.7,4.8,0.0
2016-09-26,78.7,66.1,70.4,65.1,83.9,8.1,189.2,1015.0,86.4,10.8,0.0
2016-09-27,78.7,65.4,72.4,66.0,81.3,9.2,230.0,1014.9,69.2,16.2,0.0
2016-09-28,76.9,66.1,70.4,65.9,86.1,6.9,180.4,1015.3,89.0,8.9,5.0038
2016-09-29,76.9,66.1,71.0,66.0,84.7,5.8,220.1,1014.5,88.5,11.2,0.3
2016-09-30,84.1,64.1,72.9,67.2,83.7,12.8,183.3,1014.1,68.7,17.8,1.5
2016-10-01,80.5,67.9,72.3,67.8,86.8,6.9,111.6,1017.0,76.3,15.7,21.6
2016-10-02,84.1,67.9,73.7,68.3,84.5,10.3,261.2,1018.2,68.9,16.5,0.0
2016-10-03,84.1,67.9,73.8,68.1,83.5,9.2,247.1,1016.7,79.0,17.4,0.0
2016-10-04,82.3,67.9,72.6,66.9,83.6,9.2,248.4,1015.1,79.9,15.0,0.0
2016-10-05,80.5,67.9,72.3,66.9,84.1,6.9,234.4,1014.4,82.2,14.9,1.8
2016-10-06,80.5,66.6,72.4,65.9,81.0,9.2,277.4,1015.4,82.1,12.2,1.5
2016-10-07,80.5,67.9,71.5,66.0,83.4,8.1,283.3,1015.7,76.7,15.5,0.0
2016-10-08,80.5,66.1,71.7,65.3,81.5,11.4,192.7,1015.7,88.0,13.3,0.0
2016-10-09,76.9,66.1,70.5,65.9,86.0,8.1,224.0,1014.1,80.6,7.5,0.0
2016-10-10,80.5,65.6,71.2,65.0,82.0,8.1,264.6,1013.3,62.3,7.1,0.3
2016-10-11,76.9,64.3,70.0,63.9,81.7,11.4,249.7,1012.7,68.6,14.4,0.3
2016-10-12,78.7,64.3,70.2,62.7,79.0,9.2,240.2,1012.7,47.5,18.1,0.0
2016-10-13,78.7,62.5,69.9,63.7,81.9,9.2,217.3,1014.5,60.2,13.8,0.0
2016-10-14,75.1,64.3,68.7,61.7,78.9,16.1,213.9,1016.7,80.1,12.6,0.5
2016-10-15,76.9,62.1,68.8,62.4,80.8,9.2,240.9,1017.6,74.3,13.1,0.0
2016-10-16,90.8,62.5,68.7,62.4,81.2,8.1,189.2,1017.5,62.2,11.9,0.0
2016-10-17,80.5,60.7,68.1,59.3,75.6,9.2,177.3,1017.6,47.3,15.1,0.0
2016-10-18,88.4,58.9,67.1,59.5,78.2,13.9,137.4,1016.0,42.7,13.8,2.5
2016-10-19,76.9,58.9,66.9,58.4,76.0,9.2,281.5,1016.8,64.4,15.7,25.9
2016-10-20,76.9,57.1,65.8,55.3,72.2,11.4,254.4,1014.9,24.9,17.3,0.0
2016-10-21,78.7,55.3,65.3,54.5,71.3,10.3,274.4,1014.8,26.7,16.6,0.0
2016-10-22,76.9,53.9,65.1,56.2,74.9,8.1,224.4,1015.1,34.9,16.3,0.4064
2016-10-23,75.1,55.3,64.2,55.9,76.7,9.2,211.6,1015.3,30.2,12.3,0.1016
2016-10-24,76.9,57.1,65.6,58.4,79.6,9.2,201.1,1014.4,45.2,12.5,0.0
2016-10-25,78.7,55.3,66.1,54.1,69.1,10.3,202.8,1015.3,25.0,11.6,0.0
2016-10-26,86.6,55.3,65.2,55.2,72.3,10.3,235.3,1018.1,33.5,15.2,0.0
2016-10-27,76.9,55.3,64.7,55.7,75.1,9.2,243.7,1020.7,27.1,15.6,0.0
2016-10-28,75.1,53.5,63.0,51.6,69.6,10.3,295.4,1018.8,31.8,17.7,1.1938
2016-10-29,75.1,53.5,62.5,51.9,70.6,9.2,255.3,1019.9,31.3,16.8,13.7922
2016-10-30,75.1,51.7,61.7,52.7,75.2,8.1,179.4,1019.2,18.9,17.3,0.0
2016-10-31,75.1,51.7,62.3,52.5,73.1,9.2,141.7,1023.1,28.1,16.4,0.0
2016-11-01,76.9,51.7,63.4,52.2,70.3,10.3,178.6,1021.1,36.4,16.0,0.0
2016-11-02,76.9,53.5,64.1,52.5,69.4,9.2,251.6,1021.0,24.5,16.0,0.0
2016-11-03,91.5,51.7,63.5,52.8,71.2,8.1,130.2,1022.4,24.6,15.9,0.0
2016-11-04,76.9,49.9,60.8,48.5,68.6,9.2,191.2,1019.1,23.1,18.1,0.0
2016-11-05,73.3,48.1,60.2,49.0,69.5,9.2,238.0,1017.0,23.4,17.8,0.0
2016-11-06,73.3,49.4,60.0,49.9,72.2,9.2,176.5,1015.9,27.1,17.9,0.0
2016-11-07,71.5,48.1,59.3,49.0,72.2,9.2,244.1,1017.2,28.4,17.4,0.0
2016-11-08,73.3,48.1,59.4,48.8,71.4,8.1,229.8,1020.1,24.4,15.7,0.0
2016-11-09,73.3,48.1,59.1,49.5,73.3,10.3,209.7,1019.7,22.9,17.4,0.0
2016-11-10,75.1,49.9,60.3,51.3,74.5,9.2,283.8,1019.7,25.0,17.0,0.0
2016-11-11,73.3,49.9,61.1,51.9,74.8,8.1,259.3,1020.8,32.3,14.0,0.0
2016-11-12,73.3,49.9,60.5,50.7,73.3,9.2,255.0,1021.2,27.2,16.4,0.0
2016-11-13,73.3,49.9,59.9,51.8,77.1,10.3,276.3,1021.8,24.2,16.7,0.0
2016-11-14,73.3,48.1,58.0,48.1,73.3,9.2,164.3,1020.8,35.7,15.7,0.0
2016-11-15,75.1,42.7,56.6,43.2,66.7,8.1,163.7,1020.4,25.0,15.8,0.0
2016-11-16,71.5,44.5,56.2,45.7,71.9,8.1,258.0,1020.9,27.1,15.9,0.0
2016-11-17,71.5,44.5,56.3,46.7,73.9,9.2,200.3,1020.7,24.0,16.9,0.0
2016-11-18,69.7,44.5,55.8,47.2,75.9,8.1,218.1,1018.9,24.2,16.0,0.508
2016-11-19,69.7,46.3,56.1,48.3,78.2,8.1,247.7,1017.4,28.1,11.8,0.0
2016-11-20,69.7,46.3,57.3,49.1,76.7,9.2,239.1,1018.2,33.9,11.4,0.0
2016-11-21,71.5,51.7,59.1,49.2,73.0,9.2,259.7,1017.6,53.2,15.0,0.0
2016-11-22,71.5,48.1,57.9,49.9,77.1,8.1,176.3,1016.6,27.6,15.3,0.0
2016-11-23,71.5,48.1,57.8,50.9,79.8,6.9,191.9,1016.8,37.0,11.8,0.0
2016-11-24,69.7,46.3,56.7,48.6,77.1,8.1,216.0,1019.0,27.6,11.7,0.0
2016-11-25,75.3,46.3,55.8,50.7,84.3,6.9,190.2,1016.2,36.3,8.5,0.0
2016-11-26,69.7,48.1,57.1,50.4,80.3,6.9,194.4,1017.5,29.2,8.2,0.0
2016-11-27,69.7,48.1,57.0,49.9,80.3,9.2,236.3,1016.2,43.4,11.1,0.0
2016-11-28,67.9,49.9,57.4,49.6,77.6,6.9,155.7,1018.2,57.0,9.1,0.0
2016-11-29,69.7,46.3,57.0,48.8,77.0,8.1,156.8,1018.7,32.8,10.9,0.0
2016-11-30,69.7,48.1,57.6,49.9,77.5,9.2,257.5,1022.0,38.3,9.4,0.0
2016-12-01,80.7,46.3,57.7,50.3,78.9,8.1,214.9,1021.4,30.0,9.5,0.0
2016-12-02,69.7,48.1,57.0,49.3,78.1,6.9,236.1,1021.8,33.6,8.9,0.0
2016-12-03,69.7,46.3,56.5,48.6,77.5,6.9,252.3,1024.1,29.2,13.0,0.0
2016-12-04,65.0,44.5,54.9,47.7,78.8,4.7,157.4,1022.0,20.2,15.3,0.0
2016-12-05,71.5,42.7,55.6,45.3,72.1,6.9,172.8,1021.6,28.1,15.4,0.0
2016-12-06,71.9,44.5,55.5,45.8,74.0,6.9,120.2,1022.1,21.9,14.9,0.0
2016-12-07,71.5,42.7,54.6,43.5,68.3,5.8,163.7,1021.2,23.1,15.2,0.0
2016-12-08,71.5,40.9,54.5,38.2,60.6,8.1,151.3,1020.0,22.9,15.2,0.0
2016-12-09,71.5,40.9,54.0,39.5,63.3,8.1,123.2,1017.8,23.1,15.2,0.0
2016-12-10,71.5,40.9,54.6,40.3,63.7,8.1,234.4,1017.7,22.9,15.3,0.0
2016-12-11,71.5,42.7,52.6,42.8,72.8,4.7,134.2,1016.4,18.9,14.8,0.0
2016-12-12,69.7,42.7,53.9,41.7,65.8,11.4,209.7,1015.9,20.7,15.0,0.0
2016-12-13,67.9,42.7,53.3,44.1,73.8,8.1,185.3,1017.5,25.5,14.0,0.0
2016-12-14,66.1,42.7,52.6,45.1,77.8,8.1,228.6,1018.4,35.7,14.5,0.0
2016-12-15,66.1,46.3,53.6,45.1,75.1,6.9,177.6,1018.7,47.3,10.9,0.0
2016-12-16,69.7,42.7,53.1,43.6,73.5,6.9,192.9,1021.1,26.0,11.2,0.0
2016-12-17,66.1,42.7,53.3,44.1,73.4,9.2,264.9,1020.1,30.3,13.1,0.0
2016-12-18,67.9,40.9,52.8,43.4,73.4,8.1,191.7,1021.1,25.0,14.8,0.0
2016-12-19,66.1,40.9,52.6,44.1,75.7,8.1,229.3,1019.4,25.0,14.1,0.0
2016-12-20,64.3,42.7,53.5,46.5,79.0,8.1,181.2,1017.7,38.3,8.3,0.0
2016-12-21,64.3,46.3,55.0,47.3,77.1,6.9,164.6,1018.5,69.5,9.7,0.0
2016-12-22,69.7,46.3,56.6,47.7,74.3,8.1,223.5,1019.8,48.0,13.5,0.0
2016-12-23,73.5,48.1,57.0,48.4,75.3,5.8,196.7,1017.9,60.8,9.7,0.0
2016-12-24,67.9,46.3,55.4,46.5,75.0,9.2,246.0,1017.2,28.1,5.9,0.0
2016-12-25,67.9,44.5,55.3,47.0,76.1,11.4,197.7,1018.2,30.2,10.7,0.0
2016-12-26,64.3,44.5,53.1,44.1,73.8,10.3,283.3,1018.0,28.1,12.9,0.0
2016-12-27,66.1,40.9,52.2,42.9,74.0,9.2,233.5,1020.2,27.1,14.9,0.0
2016-12-28,64.3,40.9,51.3,44.1,79.1,10.3,183.7,1019.4,30.2,14.6,0.0
2016-12-29,64.3,40.9,51.0,43.9,79.4,5.8,147.2,1021.1,31.3,14.1,0.0
2016-12-30,66.1,40.9,51.7,43.5,76.7,9.2,255.8,1021.9,25.0,12.7,0.0
2016-12-31,66.1,40.9,51.9,44.4,78.6,8.1,115.0,1021.3,38.6,13.2,0.0
2017-01-01,55.3,42.7,47.8,43.2,84.4,6.9,126.2,1021.9,27.0,12.0,0.0
2017-01-02,62.5,37.3,48.2,39.2,74.9,10.3,131.5,1022.7,25.0,12.9,0.0
2017-01-03,62.5,39.1,49.1,40.7,75.2,8.1,121.1,1021.2,26.1,14.0,0.0
2017-01-04,66.1,37.3,48.8,39.3,72.9,9.2,212.3,1019.4,24.4,15.1,0.0
2017-01-05,66.1,39.1,50.1,37.4,65.9,8.1,177.0,1017.4,24.8,13.7,0.0
2017-01-06,62.5,39.1,49.6,39.3,70.6,12.8,185.9,1017.5,31.5,9.4,0.0
2017-01-07,62.5,37.3,49.2,37.6,68.3,8.1,190.5,1016.6,25.0,14.9,0.0
2017-01-08,64.3,37.3,49.0,37.5,68.7,8.1,248.7,1017.0,25.0,12.3,0.0
2017-01-09,62.5,37.3,48.6,37.2,68.8,10.3,286.1,1016.5,25.0,14.3,0.0
2017-01-10,60.7,39.1,48.6,37.6,69.5,9.2,198.6,1015.7,25.6,14.6,0.0
2017-01-11,58.9,37.3,46.9,37.4,72.4,13.9,203.2,1016.0,24.9,12.8,0.0
2017-01-12,57.1,37.3,46.2,37.1,73.1,13.9,193.9,1016.1,25.0,12.7,0.0
2017-01-13,58.9,35.5,45.3,35.5,71.7,13.9,182.4,1017.0,25.2,14.0,0.0
2017-01-14,60.7,33.7,45.7,34.1,68.8,9.2,258.5,1019.2,27.5,16.6,0.0
2017-01-15,62.5,33.7,46.7,34.3,67.2,9.2,266.0,1020.4,25.0,16.2,0.0
2017-01-16,67.9,35.5,48.4,35.5,65.5,6.9,226.5,1018.2,24.0,16.2,0.0
2017-01-17,66.1,35.5,48.8,35.7,65.0,11.4,250.3,1019.0,25.0,16.1,0.0
2017-01-18,67.9,37.3,50.0,36.2,64.5,9.2,325.2,1022.8,25.0,16.5,0.0
2017-01-19,71.3,37.3,50.9,33.8,59.1,12.8,322.8,1023.2,25.0,16.9,0.0
2017-01-20,71.5,35.5,51.0,30.6,53.8,10.3,46.3,1022.0,25.0,17.6,0.0
2017-01-21,72.8,37.3,51.5,39.0,65.6,6.9,156.7,1022.4,25.0,16.4,0.0
2017-01-22,67.9,39.1,52.2,39.7,65.9,9.2,203.3,1023.0,27.9,16.1,0.0
2017-01-23,69.7,39.1,52.3,41.4,70.5,9.2,157.3,1021.3,24.3,16.4,0.0
2017-01-24,67.9,40.9,53.1,42.9,71.6,8.1,141.3,1023.1,25.0,16.0,0.0
2017-01-25,73.3,42.7,55.2,42.1,66.4,8.1,231.8,1025.0,25.0,15.6,0.0
2017-01-26,75.1,42.7,56.9,43.1,65.3,10.3,209.9,1023.4,24.4,15.8,0.0
2017-01-27,55.3,48.1,51.7,47.0,84.3,11.4,102.3,1021.4,28.1,6.1,5.1
2017-01-28,64.3,42.7,51.5,39.9,68.5,8.1,242.1,1019.1,25.0,16.9,6.6
2017-01-29,64.3,39.1,50.6,41.9,74.8,12.8,186.4,1018.8,27.1,15.0,0.0
2017-01-30,66.1,40.9,52.2,44.6,78.2,6.9,199.7,1017.9,25.0,14.5,0.1016
2017-01-31,66.1,46.3,54.6,45.5,73.8,12.8,195.8,1017.5,25.0,13.7,0.0
2017-02-01,66.1,46.3,54.6,46.4,76.1,10.3,212.7,1018.8,30.5,14.4,0.0
2017-02-02,64.5,44.5,53.8,46.3,77.7,11.4,226.6,1021.3,25.0,13.9,0.0
2017-02-03,67.9,44.5,55.0,45.9,74.4,8.1,170.0,1021.4,24.6,17.1,0.0
2017-02-04,73.3,44.5,57.3,46.3,71.3,6.9,170.8,1019.5,25.0,16.9,0.0
2017-02-05,73.3,46.3,58.5,46.8,68.4,9.2,252.4,1020.0,25.0,17.5,0.0
2017-02-06,69.7,46.3,57.4,44.7,66.1,12.8,289.7,1017.2,27.5,15.6,0.0
2017-02-07,73.3,44.5,56.8,43.3,65.6,10.3,239.4,1015.8,24.2,18.8,0.0
2017-02-08,73.3,44.5,57.4,46.0,70.3,8.1,254.0,1017.9,24.1,18.4,0.0
2017-02-09,73.3,42.7,56.9,42.3,65.5,11.4,251.9,1017.0,25.0,17.1,0.0
2017-02-10,77.1,42.7,54.9,40.2,63.5,10.3,187.0,1016.5,24.0,18.0,0.0
2017-02-11,69.7,40.9,54.9,40.3,63.1,8.1,200.3,1019.4,25.0,19.5,0.0
2017-02-12,69.7,44.5,55.2,40.8,63.1,10.3,231.5,1023.0,25.0,18.4,0.0
2017-02-13,81.2,40.9,54.5,40.1,62.1,8.1,238.6,1023.5,24.0,17.8,0.0
2017-02-14,69.7,40.9,54.4,41.9,65.9,10.3,194.0,1024.4,24.1,18.9,0.0
2017-02-15,67.9,44.5,55.8,45.7,71.9,6.9,190.3,1024.5,25.7,18.1,0.0
2017-02-16,71.5,44.5,56.6,45.7,70.8,11.4,202.8,1022.0,25.0,18.1,0.0
2017-02-17,71.5,48.1,58.8,47.4,68.8,9.2,261.6,1022.0,25.0,18.2,0.0
2017-02-18,73.3,48.1,60.4,48.9,69.1,10.3,214.1,1021.9,25.0,17.4,0.0
2017-02-19,71.5,49.9,60.2,50.1,71.7,9.2,271.8,1019.0,24.9,15.7,0.0
2017-02-20,75.1,48.1,60.3,49.4,70.6,10.3,203.8,1013.0,25.0,14.2,0.0
2017-02-21,75.1,48.1,60.9,43.4,59.3,10.3,321.4,1013.2,25.0,18.7,0.0
2017-02-22,73.3,48.1,59.4,44.1,60.0,13.9,218.3,1014.0,24.6,17.6,0.0
2017-02-23,73.3,44.5,57.9,43.2,63.2,12.8,234.6,1014.6,24.1,20.2,0.0
2017-02-24,73.3,44.5,56.1,43.3,66.3,17.2,214.4,1016.1,24.6,20.3,0.0
2017-02-25,67.9,44.5,55.2,44.9,70.6,13.4,202.8,1016.8,25.0,15.8,0.0
2017-02-26,67.9,48.1,57.1,46.5,69.7,15.0,239.7,1014.4,27.7,16.2,0.0
2017-02-27,69.7,46.3,57.0,45.8,69.4,13.9,208.8,1017.8,25.0,16.7,0.0
2017-02-28,69.7,46.3,57.2,47.3,71.9,12.8,206.4,1018.5,24.9,18.7,0.0
2017-03-01,73.3,49.9,60.8,48.0,65.9,10.3,268.6,1017.6,24.2,19.5,0.0
2017-03-02,75.1,48.1,59.8,43.8,61.6,15.0,317.1,1016.8,25.0,19.9,1.5
2017-03-03,75.1,46.3,59.7,38.7,52.8,11.4,285.3,1014.3,25.0,20.0,1.5
2017-03-04,75.1,46.3,60.0,37.5,48.9,17.9,275.3,1013.8,25.0,21.3,0.0
2017-03-05,73.3,44.5,58.9,36.0,47.1,16.1,204.3,1013.0,25.0,21.6,0.0
2017-03-06,73.3,42.7,57.4,36.9,49.9,13.9,207.4,1012.8,25.2,21.7,0.0
2017-03-07,71.5,44.5,57.5,39.4,55.0,13.9,210.1,1014.1,24.6,21.8,0.0
2017-03-08,71.5,46.3,58.4,39.2,52.8,16.1,202.5,1014.5,27.5,21.3,0.0
2017-03-09,71.5,48.1,58.5,42.6,58.5,15.0,218.5,1013.1,25.0,17.6,0.0
2017-03-10,67.9,48.1,54.5,45.7,73.8,15.0,104.3,1013.0,28.4,11.5,4.1
2017-03-11,58.9,47.7,51.6,45.9,81.0,9.2,89.7,1012.5,41.4,6.9,32.3
2017-03-12,62.5,42.7,52.5,39.9,66.0,11.4,254.5,1014.2,25.0,19.1,6.1
2017-03-13,66.1,42.7,53.7,42.0,67.6,13.9,197.7,1016.2,24.0,24.0,0.0
2017-03-14,67.9,46.3,56.5,44.1,66.3,13.9,208.7,1018.3,25.0,21.7,0.0
2017-03-15,69.7,44.5,56.4,43.6,65.4,12.8,218.8,1017.4,31.6,21.9,3.9878
2017-03-16,69.7,46.3,57.9,44.4,63.4,16.1,215.3,1015.9,25.5,20.8,0.0
2017-03-17,69.7,48.1,58.6,41.4,58.0,17.2,337.0,1014.4,25.0,17.7,0.0
2017-03-18,67.9,44.5,54.2,43.0,68.4,11.4,161.7,1015.3,25.0,19.2,6.9
2017-03-19,66.1,44.5,55.6,45.5,71.0,15.0,214.3,1017.0,27.7,16.3,0.0
2017-03-20,64.3,48.1,55.4,46.9,74.9,12.8,139.1,1016.8,25.0,18.5,0.5
2017-03-21,69.7,44.5,57.0,48.3,75.1,12.8,219.0,1017.8,25.0,20.9,0.0
2017-03-22,71.5,49.9,60.4,51.7,74.7,13.9,213.1,1017.0,25.8,17.3,0.0
2017-03-23,75.1,57.1,64.8,53.8,69.0,13.9,226.7,1017.0,25.0,16.1,0.0
2017-03-24,86.1,53.5,65.1,55.5,73.4,15.0,219.2,1016.2,27.8,14.1,0.0
2017-03-25,76.9,51.7,65.0,54.8,72.0,8.1,263.2,1017.0,25.0,20.4,15.5
2017-03-26,75.1,57.3,66.9,58.4,75.1,15.0,210.3,1017.3,28.5,19.1,0.0
2017-03-27,76.9,59.3,67.8,59.0,74.7,11.4,216.9,1017.3,25.4,14.6,0.0
2017-03-28,71.5,64.3,67.6,60.8,79.3,8.1,204.0,1017.4,25.0,15.4,0.0
2017-03-29,67.9,62.5,65.1,62.4,91.4,39.1,148.9,1015.2,25.0,7.8,4.3
2017-03-30,75.1,64.3,68.5,63.7,85.8,8.1,268.4,1014.0,25.0,11.9,5.6
2017-03-31,78.7,64.3,70.5,62.8,77.7,13.9,223.8,1016.5,25.0,11.7,0.0
2017-04-01,76.9,58.9,68.0,60.2,77.2,15.0,216.6,1014.5,25.0,17.2,0.0
2017-04-02,80.5,53.7,67.1,52.9,64.6,12.8,329.9,1012.5,29.6,20.7,6.4
2017-04-03,80.5,55.3,66.4,52.2,62.4,12.8,49.2,1013.8,25.0,20.7,6.6
2017-04-04,80.5,55.3,67.8,55.8,69.0,10.3,261.3,1014.5,25.0,23.5,0.0
2017-04-05,78.7,60.7,68.8,59.2,73.5,9.2,271.7,1014.7,26.1,20.9,0.0
2017-04-06,82.3,58.9,70.4,56.6,65.9,13.9,291.5,1015.4,24.5,21.4,0.0
2017-04-07,85.9,57.1,71.2,50.7,54.5,13.9,319.8,1016.0,25.0,24.5,0.0
2017-04-08,82.3,55.3,68.3,48.6,54.7,10.3,313.8,1017.0,25.0,24.7,5.1
2017-04-09,84.1,53.5,68.4,41.2,44.6,10.3,300.8,1015.0,24.0,27.8,0.0
2017-04-10,84.1,51.7,66.3,39.6,42.8,15.0,193.3,1012.5,24.0,26.2,0.0
2017-04-11,80.5,50.4,65.0,41.5,46.3,15.0,201.9,1013.0,24.0,27.4,0.0
2017-04-12,78.7,53.5,65.5,43.2,47.5,11.4,189.1,1016.1,24.6,26.6,0.0
2017-04-13,78.7,53.5,66.6,47.0,52.3,9.2,223.7,1017.3,25.0,24.3,0.0
2017-04-14,80.5,55.3,68.4,51.4,57.2,13.9,240.7,1016.3,26.5,21.9,0.0
2017-04-15,73.3,57.1,63.6,52.6,69.7,16.1,106.0,1013.8,26.5,18.7,2.8
2017-04-16,80.5,57.1,68.5,55.2,65.1,9.2,277.6,1014.0,25.0,22.9,0.0
2017-04-17,80.5,57.1,69.3,57.6,68.6,9.2,233.5,1015.5,25.0,22.7,0.0
2017-04-18,80.5,60.7,71.3,59.1,67.6,9.2,200.3,1015.0,25.0,12.6,0.0
2017-04-19,75.1,60.7,66.9,59.9,78.5,10.3,169.5,1013.4,25.0,11.6,0.8
2017-04-20,71.5,58.9,65.1,60.2,84.6,9.2,108.9,1012.3,31.1,9.2,1.8
2017-04-21,78.7,62.1,69.1,62.8,82.0,8.1,176.2,1012.0,30.6,17.1,10.9
2017-04-22,71.5,66.1,68.6,64.9,87.9,9.2,228.4,1011.7,27.9,14.1,12.7
2017-04-23,86.1,60.7,66.1,60.7,83.7,5.8,79.8,1012.4,28.6,15.5,12.2
2017-04-24,80.5,57.1,69.2,58.4,71.6,9.2,293.6,1011.4,25.0,17.3,0.3
2017-04-25,84.1,60.7,72.3,54.3,58.1,13.9,307.8,1011.3,25.0,24.7,0.0
2017-04-26,84.1,57.1,71.1,47.4,47.8,11.4,285.1,1013.1,25.2,25.3,0.0
2017-04-27,82.5,57.3,71.1,46.4,45.8,11.4,257.0,1014.8,34.9,25.9,0.0
2017-04-28,82.3,57.1,70.5,48.9,49.8,12.8,180.6,1014.4,25.0,26.2,0.0
2017-04-29,84.1,58.9,67.0,52.5,63.7,16.1,23.7,1016.8,25.0,24.2,0.0
2017-04-30,80.5,53.5,67.5,53.4,64.9,11.4,322.1,1016.3,26.4,25.0,0.0
2017-05-01,67.9,55.3,61.1,54.1,78.9,13.9,86.9,1017.7,30.4,24.0,14.5
2017-05-02,76.9,51.7,65.5,53.0,67.2,11.4,264.0,1017.8,24.9,24.9,0.0
2017-05-03,78.7,57.1,68.5,56.8,68.1,11.4,215.3,1017.4,23.1,20.6,0.0
2017-05-04,82.3,58.9,67.1,56.0,71.1,13.9,17.1,1017.1,24.2,24.0,2.5
2017-05-05,80.5,53.5,68.1,55.8,68.2,9.2,272.4,1015.9,25.0,25.4,10.7
2017-05-06,91.1,60.7,69.6,60.1,73.3,19.7,231.6,1016.8,24.0,22.0,0.0
2017-05-07,93.3,58.9,71.3,61.2,72.9,9.2,296.3,1016.7,23.5,22.9,0.1016
2017-05-08,82.3,64.3,71.5,63.0,75.8,9.2,115.2,1016.6,30.6,18.2,3.6
2017-05-09,71.5,62.5,66.4,59.7,80.0,9.2,92.8,1015.8,28.1,17.0,1.3
2017-05-10,78.7,62.5,68.9,58.3,71.3,8.1,194.2,1016.9,25.0,20.6,0.8
2017-05-11,76.9,60.7,69.1,61.8,78.7,8.1,95.1,1016.9,25.0,19.8,3.6
2017-05-12,80.5,66.1,71.3,64.1,79.6,8.1,241.8,1017.3,25.0,19.3,0.3
2017-05-13,82.3,64.3,72.4,61.2,70.8,12.8,229.7,1014.4,25.0,21.1,0.1016
2017-05-14,80.5,64.5,71.3,64.2,79.3,11.4,125.6,1011.9,25.1,20.8,8.2042
2017-05-15,78.7,64.3,68.6,64.8,88.4,11.4,101.5,1010.8,25.0,18.4,40.9
2017-05-16,78.7,64.3,70.8,64.9,82.9,6.9,207.4,1010.8,25.0,14.4,3.6
2017-05-17,78.7,66.1,70.6,62.9,77.6,17.9,202.7,1011.2,26.8,10.6,0.5
2017-05-18,82.3,60.7,72.0,62.0,73.0,9.2,258.9,1012.1,25.0,21.2,0.0
2017-05-19,84.1,64.3,74.4,62.5,68.7,10.3,282.3,1012.9,25.0,22.8,0.0
2017-05-20,85.9,63.1,74.7,60.9,64.7,13.9,288.6,1011.6,27.4,24.8,0.0
2017-05-21,96.2,62.3,75.5,62.3,66.1,11.4,336.2,1010.5,24.8,22.0,0.0
2017-05-22,85.9,64.3,75.0,61.3,64.7,13.9,309.7,1012.7,25.2,24.6,2.3
2017-05-23,87.7,66.1,77.0,59.0,59.4,13.9,294.4,1013.6,25.0,25.7,0.0
2017-05-24,85.9,66.1,74.1,61.8,67.3,13.9,190.4,1013.0,25.9,23.3,2.3
2017-05-25,84.1,64.3,73.8,62.8,69.8,15.0,200.0,1012.5,25.0,22.9,0.0
2017-05-26,82.3,64.3,69.9,63.9,82.4,11.4,95.0,1011.9,30.5,21.1,18.8
2017-05-27,73.3,62.5,67.8,62.2,83.0,9.2,127.2,1012.5,25.0,11.1,7.6
2017-05-28,78.7,62.5,70.9,62.6,76.7,8.1,134.8,1011.6,25.0,19.0,0.0
2017-05-29,80.5,62.5,71.4,62.7,75.7,6.9,160.3,1010.5,25.0,22.6,0.0
2017-05-30,75.1,64.3,69.0,64.1,84.9,10.3,245.6,1008.6,25.0,17.1,1.5
2017-05-31,82.3,64.3,72.3,63.3,75.4,10.3,214.3,1010.1,25.0,21.0,0.0
2017-06-01,89.3,66.1,75.2,64.9,72.1,13.9,232.4,1010.0,24.4,22.8,10.9982
2017-06-02,86.6,66.1,75.5,64.1,69.4,15.0,245.7,1010.0,26.4,22.5,0.0
2017-06-03,82.3,67.9,74.9,62.7,67.1,6.9,113.9,1009.5,25.0,22.6,0.0
2017-06-04,87.7,67.9,78.3,66.3,68.7,11.4,240.2,1009.7,25.0,27.3,0.0
2017-06-05,82.3,69.7,74.9,68.4,80.8,13.9,160.1,1011.0,25.0,22.6,6.1
2017-06-06,80.5,69.7,73.5,65.5,77.3,12.8,212.6,1013.6,25.0,15.7,0.0
2017-06-07,78.7,67.9,73.8,66.3,78.0,10.3,187.1,1013.4,25.0,18.7,0.0
2017-06-08,82.3,67.9,72.5,66.3,81.8,11.4,151.2,1012.0,29.9,17.4,7.1
2017-06-09,82.3,66.1,72.6,66.8,83.6,12.8,117.6,1011.1,27.3,20.4,2.5908
2017-06-10,82.3,67.9,74.6,66.9,78.3,12.8,203.4,1010.7,25.0,18.8,7.391399999999999
2017-06-11,84.1,67.9,75.5,67.0,76.4,9.2,235.1,1009.2,27.9,19.6,32.2072
2017-06-12,84.1,69.7,76.4,66.7,74.0,11.4,268.0,1007.3,25.4,20.5,0.0
2017-06-13,84.1,67.9,77.1,63.3,64.8,12.8,272.8,1008.1,25.0,24.2,0.0
2017-06-14,84.1,67.9,76.1,66.0,72.1,12.8,210.2,1011.2,25.0,20.6,0.0
2017-06-15,82.3,69.7,75.0,66.4,75.2,8.1,185.7,1011.2,25.0,19.7,0.0
2017-06-16,80.5,69.2,72.8,66.1,80.0,9.2,220.7,1010.6,30.0,19.6,0.0
2017-06-17,82.3,67.9,73.3,66.7,80.9,13.9,236.9,1009.8,25.0,19.9,0.3
2017-06-18,85.9,64.3,75.8,64.7,70.9,10.3,276.3,1008.0,25.0,22.4,0.0
