datetime,temp,dew,humidity,sealevelpressure,precipitation,temp_EMA_3_days,humidity_lag_3_days,season_sin,season_cos,winddir_sin,winddir_cos,moisture_flux,temperature_inversion_index
2018-12-11,10.6,41.4,73.0,1019.7,0.0,10.800426705703265,76.3,-2.4492935982947064e-16,1.0,0.0975828997591492,-0.9952273999818312,73.37258232890434,-0.0615999999999999
2018-12-12,11.0,40.3,68.8,1021.1,0.0,10.900213352851631,74.8,-2.4492935982947064e-16,1.0,-0.1045284632676535,-0.9945218953682732,-66.16233610989396,-0.0585999999999999
2018-12-13,11.2,41.9,70.4,1021.5,0.0,11.050106676425816,72.7,-2.4492935982947064e-16,1.0,0.4289351334031459,-0.9033352928633008,244.59597047180995,-0.0613999999999999
2018-12-14,11.6,42.9,70.4,1020.3,0.0,11.325053338212909,73.0,-2.4492935982947064e-16,1.0,0.2130303862749765,0.9770455744352636,56.98988893628174,-0.0625999999999999
2018-12-15,11.1,38.4,64.0,1023.3,0.0,11.212526669106452,68.8,-2.4492935982947064e-16,1.0,0.6807208689589179,-0.7325428987873787,352.885698468303,-0.0545999999999999
2018-12-16,10.3,38.4,68.0,1025.4,0.0,10.756263334553228,70.4,-2.4492935982947064e-16,1.0,0.9477684100095856,-0.3189593092980699,373.79986090778056,-0.0561999999999999
2018-12-17,9.6,38.3,69.1,1024.1,0.0,10.178131667276611,70.4,-2.4492935982947064e-16,1.0,0.9743700647852352,0.2249510543438649,464.5699031889523,-0.0573999999999999
2018-12-18,10.9,41.1,68.4,1020.5,0.1016,10.539065833638308,64.0,-2.4492935982947064e-16,1.0,-0.9694453498951388,-0.2453073858788024,-682.9936379081234,-0.0604
2018-12-19,11.3,43.3,73.2,1019.9,0.0,10.919532916819154,68.0,-2.4492935982947064e-16,1.0,-0.4178670738010764,-0.908508177526722,-211.0563016354477,-0.0639999999999999
2018-12-20,10.1,43.5,81.2,1019.9,0.0,10.509766458409576,69.1,-2.4492935982947064e-16,1.0,-0.5792811723426788,-0.8151277957285542,-432.7462069868748,-0.0668
2018-12-21,10.8,43.4,75.7,1018.5,0.0,10.654883229204788,68.4,-2.4492935982947064e-16,1.0,-0.4430711908241798,-0.8964864303834404,-271.6779620776624,-0.0652
2018-12-22,11.0,43.7,75.9,1020.5,0.0,10.827441614602394,73.2,-2.4492935982947064e-16,1.0,0.8161375900801604,-0.5778576243835052,569.8925564011744,-0.0654
2018-12-23,9.9,41.4,76.5,1021.1,0.0,10.363720807301195,81.2,-2.4492935982947064e-16,1.0,0.7581343361976525,-0.652098403830392,336.3842049708984,-0.063
2018-12-24,10.1,41.4,74.7,1019.1,0.0,10.231860403650598,75.7,-2.4492935982947064e-16,1.0,0.5120428648705719,-0.8589598969306642,309.821776247237,-0.0625999999999999
2018-12-25,9.4,38.7,72.4,1017.4,0.0,9.8159302018253,75.9,-2.4492935982947064e-16,1.0,-0.9258705848099948,0.3778407868184668,-690.4402125045094,-0.0586
2018-12-26,8.6,39.3,76.5,1017.0,0.0,9.207965100912649,76.5,-2.4492935982947064e-16,1.0,0.0593063735759616,-0.9982398279237652,41.73982572276177,-0.0613999999999999
2018-12-27,9.1,40.3,76.0,1016.0,0.0,9.153982550456323,74.7,-2.4492935982947064e-16,1.0,0.2554457579357905,-0.9668233886044594,199.96293931213688,-0.0623999999999999
2018-12-28,8.1,36.6,72.4,1016.2,0.0,8.62699127522816,72.4,-2.4492935982947064e-16,1.0,-0.3971478906347808,-0.917754625683981,-198.3992002455111,-0.057
2018-12-29,8.6,36.1,69.5,1020.6,0.0,8.61349563761408,76.5,-2.4492935982947064e-16,1.0,0.5635260489375716,-0.8260982944957638,317.23698924940595,-0.055
2018-12-30,8.4,35.3,69.0,1023.3,0.0,8.506747818807039,76.0,-2.4492935982947064e-16,1.0,0.3106764296307318,-0.9505157316277836,147.9130481471914,-0.0538
2018-12-31,8.8,34.7,67.3,1022.8,0.0,8.65337390940352,72.4,-2.4492935982947064e-16,1.0,0.5372996083468238,-0.8433914458128857,332.6744255040193,-0.0518
2019-01-01,8.7,35.5,68.0,1023.1,0.0,8.67668695470176,69.5,-2.4492935982947064e-16,1.0,0.5224985647159489,-0.8526401643540922,245.1563265647233,-0.0536
2019-01-02,8.7,35.1,67.1,1022.9,0.0,8.68834347735088,69.0,-2.4492935982947064e-16,1.0,0.8651514205697046,-0.501510737159457,534.07527494609,-0.0528
2019-01-03,8.3,35.3,68.2,1021.8,0.0,8.49417173867544,67.3,-2.4492935982947064e-16,1.0,-0.47101188121941,-0.8821268660176678,-330.8670060813868,-0.0539999999999999
2019-01-04,7.8,34.8,68.5,1022.4,0.0,8.14708586933772,68.0,-2.4492935982947064e-16,1.0,-0.0732381971276314,-0.997314477224458,-57.1917081369674,-0.0539999999999999
2019-01-05,8.2,36.7,71.6,1023.0,0.0,8.173542934668859,67.1,-2.4492935982947064e-16,1.0,-0.2706004459758633,-0.9626917464264788,-156.93743464816168,-0.057
2019-01-06,9.6,37.0,67.7,1021.6,0.0,8.88677146733443,68.2,-2.4492935982947064e-16,1.0,0.9707164815781908,0.2402280424772638,453.4507900396203,-0.0547999999999999
2019-01-07,9.9,38.9,68.4,1021.0,0.6096,9.393385733667216,68.5,-2.4492935982947064e-16,1.0,0.9184463813430872,-0.3955455025629649,647.0638445838318,-0.058
2019-01-08,9.6,35.7,64.7,1018.0,0.0,9.496692866833609,71.6,-2.4492935982947064e-16,1.0,-0.6520984038303919,-0.7581343361976525,-434.5648972966115,-0.0522
2019-01-09,10.0,39.5,70.2,1017.6,0.0,9.748346433416804,67.7,-2.4492935982947064e-16,1.0,-0.4493189986158963,-0.8933713883278377,-290.1881820660905,-0.059
2019-01-10,9.4,40.9,76.6,1019.1,0.0,9.574173216708402,68.4,-2.4492935982947064e-16,1.0,0.2079116908177593,-0.9781476007338056,146.51952675309133,-0.063
2019-01-11,9.9,42.5,78.4,1020.5,0.0,9.7370866083542,64.7,-2.4492935982947064e-16,1.0,-0.9996101150403544,-0.0279216387235691,-720.9987837763068,-0.0652
2019-01-12,9.9,41.6,76.2,1020.8,0.0,9.8185433041771,70.2,-2.4492935982947064e-16,1.0,0.4336590845875441,-0.9010770213220916,267.66306018912394,-0.0634
2019-01-13,9.8,40.1,73.3,1021.3,0.0,9.809271652088553,76.6,-2.4492935982947064e-16,1.0,-0.9996101150403544,-0.0279216387235691,-754.6956407543171,-0.0606
2019-01-14,9.6,37.9,70.4,1018.1,0.0,9.704635826044274,78.4,-2.4492935982947064e-16,1.0,-0.9483236552061992,-0.3173046564050926,-854.5534121794103,-0.0566
2019-01-15,9.3,38.4,71.5,1018.8,0.0,9.502317913022138,76.2,-2.4492935982947064e-16,1.0,-0.4257792915650722,-0.9048270524660196,-280.0776179915045,-0.0581999999999999
2019-01-16,9.7,40.9,74.8,1021.0,0.0,9.601158956511068,73.3,-2.4492935982947064e-16,1.0,0.6454576877239505,-0.7637960286346422,391.0699038381871,-0.0624
2019-01-17,9.9,40.8,74.6,1019.0,0.0,9.750579478255537,70.4,-2.4492935982947064e-16,1.0,-0.9547607995027976,0.2973748740777857,-576.9237607075604,-0.0617999999999999
2019-01-18,10.1,41.1,74.5,1018.6,0.0,9.925289739127766,71.5,-2.4492935982947064e-16,1.0,-0.8290375725550418,-0.5591929034707466,-636.1619813001115,-0.062
2019-01-19,10.2,41.0,73.3,1019.6,0.0,10.062644869563885,74.8,-2.4492935982947064e-16,1.0,-0.9329535348254888,-0.3599968081200515,-629.1465457449166,-0.0616
2019-01-20,10.4,41.1,72.3,1020.0,0.0,10.23132243478194,74.6,-2.4492935982947064e-16,1.0,0.280666708920788,-0.9598052919751868,164.36684474528104,-0.0614
2019-01-21,11.2,41.0,70.1,1020.1,0.0,10.71566121739097,74.5,-2.4492935982947064e-16,1.0,-0.1287955965775626,-0.9916711623830904,-92.99428459689751,-0.0596
2019-01-22,12.1,42.7,69.1,1020.9,0.0,11.407830608695484,73.3,-2.4492935982947064e-16,1.0,-0.7604059656000308,0.6494480483301839,-599.0021953417682,-0.0612
2019-01-23,9.4,46.5,91.5,1022.4,2.286,10.40391530434774,72.3,-2.4492935982947064e-16,1.0,0.9992629164106211,-0.0383878090875199,1042.331148107919,-0.0742
2019-01-24,10.3,41.9,77.0,1021.8,3.9878,10.351957652173873,70.1,-2.4492935982947064e-16,1.0,0.6320293026648509,0.7749444887041795,501.2624399434933,-0.0631999999999999
2019-01-25,10.3,41.8,75.2,1022.8,0.0,10.325978826086937,69.1,-2.4492935982947064e-16,1.0,-0.3778407868184669,-0.9258705848099948,-323.9153497237353,-0.0629999999999999
2019-01-26,9.9,46.2,88.3,1023.7,3.8,10.112989413043469,91.5,-2.4492935982947064e-16,1.0,0.9354440308298672,-0.3534748437792572,669.0576341704459,-0.0726
2019-01-27,10.3,43.6,80.0,1022.6,0.7111999999999999,10.206494706521736,77.0,-2.4492935982947064e-16,1.0,0.5165333288666419,-0.8562670846003282,285.1263975343864,-0.0665999999999999
2019-01-28,9.7,41.3,76.8,1021.3,0.0,9.953247353260869,75.2,-2.4492935982947064e-16,1.0,-0.4802234974431887,-0.8771461637055888,-472.0789069265522,-0.0631999999999999
2019-01-29,8.9,39.6,75.5,1019.6,0.0,9.426623676630436,88.3,-2.4492935982947064e-16,1.0,-0.9163627295622396,-0.4003490325568952,-885.5729418489483,-0.0614
2019-01-30,9.4,37.4,70.1,1020.9,0.0,9.413311838315217,80.0,-2.4492935982947064e-16,1.0,-0.9552783621223436,-0.2957080500440468,-542.4166067966879,-0.056
2019-01-31,10.4,41.2,72.9,1022.5,0.0,9.906655919157608,76.8,-2.4492935982947064e-16,1.0,0.9238795325112868,-0.3826834323650897,545.5416251525897,-0.0616
2019-02-01,11.7,42.5,70.7,1021.4,0.0,10.803327959578803,75.5,-2.4492935982947064e-16,1.0,-0.9952273999818312,-0.0975828997591497,-647.3357100441822,-0.0616
2019-02-02,11.3,40.2,67.8,1019.0,0.0,11.051663979789405,70.1,-2.4492935982947064e-16,1.0,-0.999945169365512,0.0104717841162458,-772.8776203059917,-0.0578
2019-02-03,11.3,39.3,65.9,1020.8,0.0,11.175831989894702,72.9,-2.4492935982947064e-16,1.0,-0.8038568606172171,-0.5948227867513417,-545.6339212811486,-0.0559999999999999
2019-02-04,11.9,42.3,70.3,1021.8,0.0,11.537915994947353,70.7,-2.4492935982947064e-16,1.0,-0.9998157121216442,0.01919744239969,-723.9565589901614,-0.0608
2019-02-05,11.8,43.9,73.6,1020.7,0.0,11.668957997473676,67.8,-2.4492935982947064e-16,1.0,-0.7337298645028761,-0.6794413042615167,-556.2259356823404,-0.0642
2019-02-06,12.8,45.2,73.0,1017.9,0.0,12.234478998736838,65.9,-2.4492935982947064e-16,1.0,-0.977783236758606,0.2096185629038218,-735.1952157187959,-0.0648
2019-02-07,9.9,48.6,95.8,1020.9,10.5918,11.06723949936842,70.3,-2.4492935982947064e-16,1.0,0.92783625389892,0.3729877825758089,515.5429361163959,-0.0774
2019-02-08,11.2,47.9,87.2,1020.6,11.2014,11.13361974968421,73.6,-2.4492935982947064e-16,1.0,-0.7349145951499599,-0.6781596698680706,-961.2682904561476,-0.0734
2019-02-09,8.4,41.7,82.8,1019.2,28.194000000000003,9.766809874842105,73.0,-2.4492935982947064e-16,1.0,0.976672278334168,0.2147353271670633,1390.9375919123886,-0.0666
2019-02-10,9.4,39.1,73.4,1021.3,0.0,9.583404937421053,95.8,-2.4492935982947064e-16,1.0,-0.9887563810470058,-0.1495353434437101,-667.687408993422,-0.0594
2019-02-11,11.5,44.5,77.2,1022.5,0.0,10.541702468710524,87.2,-2.4492935982947064e-16,1.0,-0.2706004459758633,-0.9626917464264788,-215.17065062216756,-0.066
2019-02-12,12.1,45.3,76.6,1023.8,0.0,11.320851234355263,82.8,-2.4492935982947064e-16,1.0,-0.7615383075367369,-0.6481199010631308,-600.8384938803347,-0.0663999999999999
2019-02-13,12.8,46.8,76.5,1023.8,0.0,12.060425617177632,73.4,-2.4492935982947064e-16,1.0,-0.6870875108044232,-0.7265746709709757,-483.572190104153,-0.068
2019-02-14,13.1,49.0,80.5,1021.0,0.0,12.580212808588817,77.2,-2.4492935982947064e-16,1.0,-0.3794561595290052,-0.925209718385782,-247.42438882088783,-0.0718
2019-02-15,13.6,48.3,76.8,1020.6,0.0,13.090106404294406,76.6,-2.4492935982947064e-16,1.0,-0.9258705848099948,0.3778407868184668,-910.1678196916174,-0.0693999999999999
2019-02-16,11.6,46.7,80.7,1018.6,5.1,12.345053202147202,76.5,-2.4492935982947064e-16,1.0,0.99888987496197,0.0471064507096426,830.2872529671392,-0.0702
2019-02-17,10.5,43.2,78.4,1014.1,1.0,11.4225266010736,80.5,-2.4492935982947064e-16,1.0,-0.989776230907789,0.1426289337055114,-1078.6185453940725,-0.0654
2019-02-18,11.6,44.9,76.4,1012.6,0.0,11.5112633005368,76.8,-2.4492935982947064e-16,1.0,-0.3189593092980696,-0.9477684100095858,-338.72202810217806,-0.0665999999999999
2019-02-19,12.0,45.6,77.1,1017.3,1.3,11.7556316502684,80.7,-2.4492935982947064e-16,1.0,-0.8424523970071476,0.538770785006863,-669.0167220352861,-0.0672
2019-02-20,12.7,44.4,72.0,1020.3,0.0,12.2278158251342,78.4,-2.4492935982947064e-16,1.0,-0.7569950556517565,0.6534206039901054,-621.3415416789618,-0.0634
2019-02-21,14.4,47.4,72.1,1021.5,0.0,13.3139079125671,76.4,-2.4492935982947064e-16,1.0,-0.8489716876291415,0.528438334722347,-985.4948247167838,-0.066
2019-02-22,15.7,46.4,65.4,1018.8,0.0,14.50695395628355,77.1,-2.4492935982947064e-16,1.0,-0.6547408137173393,0.75585346916764,-736.5048465343606,-0.0613999999999999
2019-02-23,15.1,43.6,61.3,1015.1,0.0,14.803476978141774,72.0,-2.4492935982947064e-16,1.0,-0.9354440308298676,0.3534748437792567,-733.9868043503473,-0.057
2019-02-24,14.7,41.3,59.2,1014.7,0.0,14.751738489070886,72.1,-2.4492935982947064e-16,1.0,-0.5105429179116056,0.8598522715968736,-244.81553999697311,-0.0532
2019-02-25,13.9,38.8,52.6,1015.0,0.0,14.325869244535443,65.4,-2.4492935982947064e-16,1.0,-0.705871570678681,-0.7083398377245289,-300.7436414033588,-0.0498
2019-02-26,13.4,34.4,48.4,1015.3,0.0,13.862934622267725,61.3,-2.4492935982947064e-16,1.0,-0.9602936856769432,-0.2789911060392287,-594.9211441505798,-0.042
2019-02-27,11.2,40.5,66.0,1014.6,2.3,12.53146731113386,59.2,-2.4492935982947064e-16,1.0,0.9731788727770884,-0.2300497371881043,822.1415117220843,-0.0586
2019-02-28,8.4,39.0,75.7,1015.2,26.9,10.46573365556693,52.6,-2.4492935982947064e-16,1.0,-0.9258705848099948,-0.3778407868184671,-974.2288054546208,-0.0612
2019-03-01,10.1,40.0,72.6,1016.7,0.0,10.282866827783463,48.4,-2.4492935982947064e-16,1.0,-0.9547607995027976,-0.297374874077786,-887.2401157619596,-0.0598
2019-03-02,11.1,43.2,75.0,1018.3,0.0,10.691433413891732,66.0,-2.4492935982947064e-16,1.0,-0.9707164815781908,-0.240228042477263,-669.7943722889516,-0.0642
2019-03-03,12.4,47.2,79.1,1015.8,0.0,11.545716706945868,75.7,-2.4492935982947064e-16,1.0,-0.7384553406258836,-0.6743023875837236,-473.1357212924098,-0.0696
2019-03-04,13.4,45.6,73.0,1012.1,0.0,12.472858353472931,72.6,-2.4492935982947064e-16,1.0,-0.8933713883278377,-0.4493189986158962,-599.9882244009757,-0.0644
2019-03-05,13.2,45.2,70.2,1011.9,0.0,12.836429176736466,75.0,-2.4492935982947064e-16,1.0,-0.8562670846003281,-0.516533328866642,-967.7701843569828,-0.064
2019-03-06,13.0,42.9,67.0,1013.1,0.0,12.918214588368231,79.1,-2.4492935982947064e-16,1.0,-0.2605045086426482,-0.9654726308792252,-242.6078488988983,-0.0598
2019-03-07,13.4,45.3,70.2,1014.2,0.0,13.159107294184118,73.0,-2.4492935982947064e-16,1.0,-0.6691306063588582,-0.7431448254773942,-704.5945284958777,-0.0638
2019-03-08,13.4,45.3,69.5,1015.6,0.0,13.279553647092058,70.2,-2.4492935982947064e-16,1.0,-0.7349145951499599,-0.6781596698680706,-709.9642446446188,-0.0638
2019-03-09,14.1,45.6,68.2,1015.8,0.0,13.68977682354603,67.0,-2.4492935982947064e-16,1.0,-0.5239859059700789,-0.8517269341430478,-328.7697168418663,-0.063
2019-03-10,15.2,43.2,59.6,1017.8,0.0,14.444888411773016,70.2,-2.4492935982947064e-16,1.0,-0.9967788784562472,-0.0801989243288594,-677.2514411783126,-0.056
2019-03-11,15.6,44.4,60.0,1019.3,0.0,15.022444205886508,69.5,-2.4492935982947064e-16,1.0,-0.9953961983671789,-0.0958457525202244,-680.8509996831502,-0.0575999999999999
2019-03-12,16.4,39.5,51.9,1019.0,0.0,15.711222102943251,68.2,-2.4492935982947064e-16,1.0,-0.7901550123756901,0.6129070536529769,-705.355576447531,-0.0462
2019-03-13,17.4,39.0,47.9,1018.0,0.0,16.555611051471626,59.6,-2.4492935982947064e-16,1.0,-0.7615383075367371,0.6481199010631304,-547.1652739651456,-0.0432
2019-03-14,18.4,41.5,46.2,1019.8,0.0,17.47780552573581,60.0,-2.4492935982947064e-16,1.0,-0.8367643134589621,0.5475632234925496,-440.7070286125662,-0.0462
2019-03-15,17.6,39.1,45.5,1020.9,0.0,17.538902762867906,51.9,0.9510565162951536,0.3090169943749474,-0.8433914458128857,0.5372996083468239,-533.4029199043596,-0.043
2019-03-16,16.8,42.4,52.1,1018.2,0.0,17.16945138143395,47.9,0.9510565162951536,0.3090169943749474,-0.7944146205354179,-0.607375839723287,-471.8346197208062,-0.0511999999999999
2019-03-17,16.4,45.9,59.8,1018.7,0.0,16.784725690716975,46.2,0.9510565162951536,0.3090169943749474,-0.355106962408137,-0.9348256763960144,-365.24881725451337,-0.059
2019-03-18,15.4,45.7,65.0,1018.7,3.3,16.092362845358487,45.5,0.9510565162951536,0.3090169943749474,-0.4493189986158963,-0.8933713883278377,-470.2123320515356,-0.0606
2019-03-19,14.2,47.4,73.0,1015.5,0.5,15.146181422679245,52.1,0.9510565162951536,0.3090169943749474,-0.1616038211033611,-0.9868557164068072,-176.95618410818042,-0.0664
2019-03-20,15.1,48.2,70.7,1016.0,11.2,15.12309071133962,59.8,0.9510565162951536,0.3090169943749474,-0.3056953049631057,-0.9521293927421388,-347.9637947803544,-0.0662
2019-03-21,16.3,44.1,59.6,1017.8,0.5,15.711545355669813,65.0,0.9510565162951536,0.3090169943749474,-0.5195191118795094,0.8544588301328074,-430.3904130454608,-0.0556
2019-03-22,17.6,42.1,51.0,1016.9,0.0,16.655772677834907,73.0,0.9510565162951536,0.3090169943749474,-0.9612616959383188,0.2756373558169994,-681.4384162506742,-0.049
2019-03-23,17.4,43.8,52.9,1015.4,0.0,17.027886338917455,70.7,0.9510565162951536,0.3090169943749474,-0.6333808726275504,-0.773840209726506,-465.731289451764,-0.0528
2019-03-24,17.7,48.5,60.5,1016.0,0.0,17.36394316945873,59.6,0.9510565162951536,0.3090169943749474,-0.4336590845875442,-0.9010770213220916,-393.5456192631964,-0.0616
2019-03-25,16.8,52.0,72.2,1017.6,0.0,17.081971584729366,51.0,0.9510565162951536,0.3090169943749474,-0.0836778433323154,-0.9964928592495044,-174.6005143403428,-0.0704
2019-03-26,13.9,50.7,81.2,1019.2,14.0,15.490985792364684,52.9,0.9510565162951536,0.3090169943749474,0.7804304073383299,-0.6252426563357049,811.1481481711667,-0.0736
2019-03-27,15.3,50.0,73.4,1019.6,7.9,15.395492896182342,60.5,0.9510565162951536,0.3090169943749474,-0.9055687990111396,0.4241994227453902,-684.6281234284018,-0.0694
2019-03-28,17.4,51.9,69.5,1019.0,0.0,16.39774644809117,72.2,0.9510565162951536,0.3090169943749474,-0.2689198206152655,-0.9631625667976582,-239.23107241934025,-0.069
2019-03-29,18.8,55.6,71.1,1016.5,0.0,17.598873224045583,81.2,0.9510565162951536,0.3090169943749474,-0.5402403204776549,-0.8415107819453063,-576.166301789419,-0.0736
2019-03-30,17.8,58.0,81.2,1016.3,0.0,17.699436612022794,73.4,0.9510565162951536,0.3090169943749474,-0.981292663992245,-0.192521966525908,-908.3629932043414,-0.0804
2019-03-31,18.6,56.1,74.2,1014.0,9.7,18.1497183060114,69.5,0.9510565162951536,0.3090169943749474,-0.6045991148623747,0.7965299180241964,-883.7667101589276,-0.075
2019-04-01,18.3,49.2,61.3,1015.7,3.6,18.2248591530057,71.1,0.9510565162951536,0.3090169943749474,-0.8941542368393683,-0.4477590878387694,-701.589180393642,-0.0618
2019-04-02,18.4,46.5,53.9,1015.6,0.0,18.31242957650285,81.2,0.9510565162951536,0.3090169943749474,-0.9477684100095856,-0.3189593092980703,-526.1725881850217,-0.0562
2019-04-03,18.3,53.4,68.2,1016.4,0.0,18.306214788251424,74.2,0.9510565162951536,0.3090169943749474,-0.4909037536151407,-0.8712138111201895,-465.36694035208114,-0.0701999999999999
2019-04-04,18.4,58.4,79.4,1017.5,0.3,18.35310739412571,61.3,0.9510565162951536,0.3090169943749474,0.0923705874465617,-0.995724698184582,110.01336964885502,-0.08
2019-04-05,18.2,59.9,85.3,1017.6,3.0,18.27655369706285,53.9,0.9510565162951536,0.3090169943749474,-0.9874138067509112,0.1581580672544841,-867.5318964732832,-0.0834
2019-04-06,15.5,57.7,92.8,1017.3,12.4968,16.888276848531426,68.2,0.9510565162951536,0.3090169943749474,0.9996573249755571,-0.026176948307873,640.1005783283488,-0.0844
2019-04-07,16.8,56.0,80.9,1017.0,4.3,16.844138424265715,79.4,0.9510565162951536,0.3090169943749474,0.996917333733128,-0.0784590957278448,830.7013066798037,-0.0784
2019-04-08,18.1,55.6,75.0,1014.5,0.0,17.47206921213286,85.3,0.9510565162951536,0.3090169943749474,-0.7975839288252285,-0.6032079877452824,-550.3329108894077,-0.075
2019-04-09,17.6,56.3,79.1,1014.5,6.6,17.53603460606643,92.8,0.9510565162951536,0.3090169943749474,0.7637960286346424,-0.6454576877239504,839.7860955235029,-0.0774
2019-04-10,19.4,57.8,73.9,1016.7,0.0,18.46801730303321,80.9,0.9510565162951536,0.3090169943749474,-0.6704266189587991,-0.7419758409756164,-401.3106698425475,-0.0768
2019-04-11,20.1,59.1,74.4,1016.2,0.0,19.284008651516608,75.0,0.9510565162951536,0.3090169943749474,-0.5678437450531013,-0.8231363685344418,-540.7689552889696,-0.078
2019-04-12,20.8,60.7,75.3,1016.3,0.0,20.042004325758302,79.1,0.9510565162951536,0.3090169943749474,-0.7705132427757894,-0.6374239897486895,-533.7807540653558,-0.0798
2019-04-13,21.3,61.3,75.4,1016.3,0.9906,20.671002162879155,73.9,0.9510565162951536,0.3090169943749474,-0.9278362538989204,0.3729877825758081,-797.530930401356,-0.08
2019-04-14,20.2,62.6,83.4,1016.2,3.0,20.435501081439572,74.4,0.9510565162951536,0.3090169943749474,0.8796485728666165,-0.4756242090702753,755.635717063881,-0.0848
2019-04-15,20.2,62.3,83.1,1015.5,0.0,20.317750540719786,75.3,0.9510565162951536,0.3090169943749474,-0.416280792260401,-0.9092361090470686,-518.8940075525898,-0.0841999999999999
2019-04-16,20.9,61.5,77.8,1016.8,8.991599999999998,20.60887527035989,75.4,0.9510565162951536,0.3090169943749474,-0.9184463813430872,0.3955455025629651,-1150.427568342724,-0.0812
2019-04-17,19.2,57.4,74.7,1018.8,6.6,19.904437635179946,83.4,0.9510565162951536,0.3090169943749474,-0.8562670846003279,0.5165333288666425,-658.8204575623382,-0.0764
2019-04-18,19.6,52.7,63.4,1017.3,0.0,19.752218817589974,83.1,0.9510565162951536,0.3090169943749474,-0.9970527522269202,0.0767190281268181,-720.6298471995289,-0.0662
2019-04-19,17.5,52.7,71.9,1015.9,25.9,18.62610940879499,77.8,0.9510565162951536,0.3090169943749474,0.8069603121438018,-0.5906056676199255,934.1291877345436,-0.0704
2019-04-20,17.8,52.2,68.5,1014.8,30.988,18.213054704397493,74.7,0.9510565162951536,0.3090169943749474,-0.0854169231373673,-0.9963452961909064,-87.76588852364496,-0.0688
2019-04-21,18.1,55.7,74.8,1013.9,0.0,18.156527352198747,63.4,0.9510565162951536,0.3090169943749474,0.9631625667976582,0.2689198206152657,821.3079839596991,-0.0752
2019-04-22,18.0,57.3,79.6,1015.0,6.1,18.078263676099372,71.9,0.9510565162951536,0.3090169943749474,0.2503800040544413,-0.9681476403781076,298.9537248410029,-0.0785999999999999
2019-04-23,19.2,58.4,77.1,1016.8,0.0,18.63913183804969,68.5,0.9510565162951536,0.3090169943749474,0.4878596591387326,-0.8729220772698097,387.42399111184176,-0.0784
2019-04-24,21.3,60.3,72.8,1018.3,3.3,19.969565919024845,74.8,0.9510565162951536,0.3090169943749474,-0.0923705874465619,-0.995724698184582,-61.86612464820931,-0.078
2019-04-25,20.8,61.8,78.6,1017.5,1.3,20.38478295951242,79.6,0.9510565162951536,0.3090169943749474,0.549022817998132,-0.83580736136827,491.9464058390462,-0.082
2019-04-26,19.8,63.0,86.2,1015.0,8.6,20.09239147975621,77.1,0.9510565162951536,0.3090169943749474,-0.8120835268918062,0.5835412113561176,-644.0147201662779,-0.0864
2019-04-27,22.7,63.5,74.8,1013.5,0.3,21.396195739878102,72.8,0.9510565162951536,0.3090169943749474,-0.974761194191222,0.2232501160109505,-831.1983655107388,-0.0815999999999999
2019-04-28,23.5,64.1,72.2,1012.5,0.0,22.44809786993905,78.6,0.9510565162951536,0.3090169943749474,-0.884580975215084,0.466386640339891,-728.0809090800315,-0.0812
2019-04-29,23.9,64.3,70.5,1012.9,0.0,23.174048934969527,86.2,0.9510565162951536,0.3090169943749474,-0.96409540423411,-0.2655561174868091,-1094.2964885759266,-0.0808
2019-04-30,23.8,62.2,67.2,1012.8,0.0,23.487024467484765,74.8,0.9510565162951536,0.3090169943749474,-0.8598522715968737,0.5105429179116052,-739.610529936767,-0.0768
2019-05-01,23.8,57.7,59.4,1013.0,0.0,23.643512233742385,72.2,0.9510565162951536,0.3090169943749474,-0.67172058932299,0.7408045962867502,-730.1737150058765,-0.0678
2019-05-02,23.8,55.8,56.4,1014.1,2.9972,23.72175611687119,70.5,0.9510565162951536,0.3090169943749474,-0.9832549075639544,-0.1822355254921477,-831.8336517991055,-0.0639999999999999
2019-05-03,19.9,61.8,81.2,1015.0,6.1,21.810878058435595,67.2,0.9510565162951536,0.3090169943749474,0.9939609554551796,0.1097343110910451,1678.7602953255805,-0.0838
2019-05-04,20.8,59.4,71.9,1013.2,0.0,21.3054390292178,59.4,0.9510565162951536,0.3090169943749474,-0.9505157316277836,0.3106764296307323,-949.9549273461232,-0.0771999999999999
2019-05-05,22.6,56.3,61.0,1013.9,0.0,21.9527195146089,56.4,0.9510565162951536,0.3090169943749474,-0.9426414910921784,0.3338068592337709,-799.2657202970581,-0.0673999999999999
2019-05-06,21.9,53.1,56.3,1011.8,0.0,21.92635975730445,81.2,0.9510565162951536,0.3090169943749474,-0.9681476403781076,0.2503800040544414,-697.6859155620796,-0.0624
2019-05-07,22.7,55.5,58.2,1011.3,0.0,22.313179878652225,71.9,0.9510565162951536,0.3090169943749474,-0.4878596591387324,-0.8729220772698099,-363.4359316719901,-0.0655999999999999
2019-05-08,23.3,57.0,59.7,1010.4,0.0,22.806589939326116,61.0,0.9510565162951536,0.3090169943749474,-0.8211492091337039,0.5707135676844318,-681.4142482154216,-0.0674
2019-05-09,23.7,59.0,61.9,1009.6,0.0,23.253294969663056,56.3,0.9510565162951536,0.3090169943749474,-0.8754645270000181,0.4832823832550019,-693.6480540326544,-0.0706
2019-05-10,24.2,58.3,58.3,1011.3,0.0,23.726647484831528,58.2,0.9510565162951536,0.3090169943749474,-0.9184463813430872,0.3955455025629651,-610.4178339682425,-0.0681999999999999
