datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month,season,month_sin,month_cos,season_number,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
2015-01-31,62.5,35.5,46.9,36.4,70.9,16.1,199.3,1018.6,28.0,15.2,0.0,1,Winter,0.49999999999999994,0.8660254037844387,5,-2.4492935982947064e-16,1.0,-0.33051439271322325,-0.9438009515832293,-377.27887413821725,0.021,11.2386
2015-02-01,60.7,37.3,47.7,38.8,73.9,10.3,212.3,1020.7,29.2,13.9,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.5343523493898266,-0.845261833221856,-406.73297778505435,0.01780000000000001,9.628700000000006
2015-02-02,66.1,37.3,50.0,39.0,69.4,9.2,184.0,1023.5,27.1,17.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.06975647374412527,-0.9975640502598242,-44.538113356149104,0.022,11.7525
2015-02-03,69.7,39.1,53.2,40.4,67.2,17.2,286.9,1025.8,38.1,17.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9568135840576076,0.2907021935982517,-1105.9234129971453,0.025600000000000008,13.444800000000004
2015-02-04,75.5,42.7,54.9,41.4,65.4,11.4,255.0,1021.9,30.6,18.6,1.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063,-720.1556590480778,0.027,14.215900000000001
2015-02-05,67.9,39.1,51.7,43.0,74.7,11.4,205.2,1020.3,27.4,17.2,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.42577929156507227,-0.9048270524660197,-362.58512911098427,0.017400000000000006,9.446300000000004
2015-02-06,69.5,42.3,52.6,45.4,78.7,9.2,251.8,1019.5,52.0,13.5,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9499720515246526,-0.3123349185122325,-687.8177641859094,0.014400000000000007,7.699500000000004
2015-02-07,66.1,40.9,52.6,42.1,71.9,10.3,283.5,1019.3,41.5,17.7,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9723699203976766,0.23344536385590567,-720.1079919489074,0.021,11.1043
2015-02-08,64.3,40.9,52.2,41.6,70.0,11.4,302.6,1020.3,65.9,13.6,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8424523970071476,0.538770785006863,-672.2770128117038,0.021200000000000004,10.961300000000001
2015-02-09,67.9,42.7,54.1,42.1,67.1,9.2,248.0,1021.1,30.2,17.6,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9271838545667873,-0.3746065934159123,-572.3691371011691,0.024,12.719100000000001
2015-02-10,67.9,40.9,54.1,42.3,68.1,11.4,275.0,1020.8,24.8,19.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9961946980917455,0.08715574274765789,-773.3857919165457,0.02360000000000001,12.572800000000004
2015-02-11,66.1,40.9,53.1,42.6,70.5,9.2,195.7,1019.4,48.3,17.1,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.27060044597586336,-0.9626917464264788,-175.51144925994498,0.021,11.0364
2015-02-12,66.1,42.7,53.5,43.0,71.6,11.4,208.3,1017.3,57.0,14.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.47408820904711646,-0.8804773535091619,-386.96975975261836,0.021,10.9473
2015-02-13,64.3,46.3,53.7,45.3,75.7,15.0,205.5,1015.1,55.4,13.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.4305110968082953,-0.9025852843498605,-488.8453504258193,0.016800000000000013,8.861100000000006
2015-02-14,62.5,42.7,52.6,44.6,75.6,12.8,200.0,1015.0,51.7,11.5,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.34202014332566866,-0.9396926207859084,-330.96605229338303,0.016,8.498000000000001
2015-02-15,62.5,48.1,54.0,45.4,74.2,8.1,180.5,1017.0,76.9,9.3,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.008726535498373713,-0.9999619230641713,-5.244822365232569,0.017200000000000003,8.848
2015-02-16,66.1,48.1,55.0,45.2,71.2,9.2,169.2,1020.2,53.3,16.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.18738131458572502,-0.9822872507286886,122.7422563062333,0.019599999999999996,10.287199999999997
2015-02-17,67.9,46.3,55.9,45.6,71.2,11.4,209.8,1018.1,42.8,13.5,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.49697396102755526,-0.8677654533689285,-403.3838246868461,0.020599999999999993,10.890099999999997
2015-02-18,67.9,46.3,55.5,45.6,71.6,15.0,132.8,1017.1,61.1,12.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.7337298645028764,-0.6794413042615166,788.0258744760891,0.019799999999999998,10.306099999999997
2015-02-19,79.1,44.5,55.3,45.5,72.0,8.1,251.1,1018.6,39.6,15.2,10.9,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9460853588275453,-0.3239174181981495,-551.7569812682244,0.019599999999999996,10.422599999999996
2015-02-20,67.9,44.5,55.9,47.8,76.8,10.3,240.8,1018.8,27.9,15.3,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8729220772698099,-0.4878596591387323,-690.5162800035104,0.016200000000000003,8.839800000000002
2015-02-21,67.9,48.1,57.0,49.7,78.6,8.1,210.0,1017.0,47.0,14.6,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.5000000000000001,-0.8660254037844386,-318.33000000000004,0.014599999999999995,7.846999999999997
2015-02-22,71.5,46.3,58.2,50.4,77.9,9.2,202.9,1018.3,27.1,18.5,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.3891239501402061,-0.9211854055657213,-278.8773525864829,0.015600000000000008,8.547300000000003
2015-02-23,71.5,55.3,61.9,53.7,76.7,20.1,221.0,1018.8,46.2,15.9,0.1016,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.656059028990507,-0.7547095802227721,-1011.4265232237951,0.01639999999999999,8.756799999999997
2015-02-24,69.7,55.3,62.4,54.6,76.9,8.1,234.5,1018.2,51.7,15.4,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8141155183563193,-0.5807029557109397,-507.10441522896775,0.015599999999999994,8.301199999999998
2015-02-25,69.7,51.7,60.6,54.7,82.2,10.3,271.1,1016.5,63.7,15.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9998157121216442,0.019197442399690064,-846.5039708249113,0.011799999999999998,6.279499999999999
2015-02-26,58.9,49.9,53.9,50.9,89.7,15.0,78.6,1016.7,82.1,8.6,0.4064,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.9802711746217219,0.19765734037912627,1318.9548654535267,0.006,3.1957000000000004
2015-02-27,71.5,44.9,57.9,45.8,68.9,17.2,277.1,1017.3,49.3,20.2,1.8,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9923319378854887,0.12360147674049281,-1175.9927329493348,0.024200000000000003,12.624300000000002
2015-02-28,71.5,44.5,57.0,42.9,64.0,9.2,102.0,1019.5,64.5,16.6,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.9781476007338057,-0.20791169081775934,575.9333073120647,0.028200000000000003,14.474500000000003
2015-03-01,72.8,51.7,54.4,48.7,82.0,13.4,80.2,1022.1,92.9,3.8,9.7,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.9854078984834901,0.17020949916603262,1082.766198853659,0.011399999999999992,5.7930999999999955
2015-03-02,63.2,48.6,52.5,49.2,88.7,13.9,81.2,1021.4,95.9,3.5,33.5,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.9882283814465528,0.1529858362840381,1218.4164183368985,0.006599999999999994,3.362399999999997
2015-03-03,64.3,48.1,54.9,49.6,83.6,8.1,255.9,1016.2,71.0,9.5,3.9878,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9698720152847468,-0.2436150117860225,-656.758533870219,0.010599999999999995,5.606199999999997
2015-03-04,66.1,40.5,53.6,44.9,75.1,19.7,207.6,1014.2,53.1,18.0,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.46329603511986145,-0.8862035792312148,-685.4325850787814,0.017400000000000006,9.183200000000003
2015-03-05,66.1,42.7,54.0,43.8,71.8,10.3,268.6,1017.3,28.1,20.1,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9997014897811831,-0.024432178152652702,-739.3192397527762,0.020400000000000005,10.936300000000003
2015-03-06,69.7,42.7,55.7,44.6,70.4,10.3,220.1,1018.7,26.0,20.9,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.6441236297613864,-0.7649214009184319,-467.06692641257655,0.022200000000000004,11.8587
2015-03-07,77.6,40.7,56.2,46.9,73.7,9.2,256.4,1017.3,26.6,20.4,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9719610005785462,-0.2351421131025905,-659.0284368322774,0.01860000000000001,10.051300000000005
2015-03-08,71.5,46.3,58.1,48.1,72.3,12.8,196.2,1020.4,39.7,22.1,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.2789911060392289,-0.9602936856769432,-258.189529172944,0.02,10.6234
2015-03-09,73.3,48.1,59.7,40.6,58.3,16.1,291.0,1022.8,25.0,23.0,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9335804264972017,0.3583679495453004,-876.2865957230686,0.038200000000000005,19.8728
2015-03-10,73.3,42.7,58.6,35.1,51.3,15.0,277.0,1021.2,25.0,24.2,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.992546151641322,0.12186934340514768,-763.7642636879972,0.047,24.2712
2015-03-11,76.9,44.5,59.7,42.4,58.2,10.3,227.0,1020.7,28.1,23.9,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.7313537016191705,-0.6819983600624986,-438.417289972628,0.034600000000000006,18.039700000000007
2015-03-12,75.1,46.3,61.3,48.7,67.4,9.2,237.6,1020.6,40.9,23.4,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.8443279255020149,-0.5358267949789971,-523.5508600452894,0.02519999999999999,13.211599999999994
2015-03-13,76.9,49.9,63.0,49.0,64.5,11.4,252.5,1018.9,54.3,20.3,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9537169507482269,-0.30070579950427295,-701.2680738851712,0.028,14.475900000000001
2015-03-14,75.1,55.3,63.6,48.8,61.4,11.4,275.4,1020.2,63.2,20.0,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9955619646030801,0.0941083133185136,-696.853552743572,0.029600000000000008,15.188200000000004
2015-03-15,69.7,51.7,59.9,48.4,68.2,11.4,350.9,1021.9,71.1,7.6,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.15815806725448367,0.9874138067509114,-122.96473412901598,0.023,11.8109
2015-03-16,73.3,53.5,61.2,50.2,70.1,10.3,241.1,1022.5,75.3,17.8,2.3,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.8754645270000179,-0.4832823832550023,-632.1116524298229,0.022,11.2695
2015-03-17,73.3,48.1,60.9,46.1,62.8,12.8,290.8,1018.1,25.0,23.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9348256763960143,0.3551069624081373,-751.4502717141722,0.029599999999999994,15.568099999999998
2015-03-18,71.5,49.9,59.1,46.4,65.4,22.4,187.8,1015.7,61.7,17.5,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.13571557243430468,-0.9907478404714436,-198.817884993359,0.025400000000000006,13.098700000000004
2015-03-19,71.5,46.3,58.8,43.7,60.0,9.2,259.7,1017.9,27.7,21.9,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9838850379335415,-0.17880221511635014,-543.1045409393149,0.030199999999999987,15.840899999999996
2015-03-20,75.1,48.1,61.0,47.7,64.6,15.0,187.5,1019.8,32.3,22.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.13052619222005132,-0.9914448613738105,-126.47988026122972,0.026599999999999995,13.996799999999997
2015-03-21,73.3,51.7,63.2,52.5,70.2,11.4,205.9,1020.1,33.3,21.9,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.4368017883677024,-0.8995577789551803,-349.5637351949049,0.021400000000000006,11.387100000000002
2015-03-22,76.9,51.7,64.9,52.9,67.9,22.4,198.4,1018.2,42.8,20.2,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.31564903694710233,-0.9488760116444965,-480.08955923506477,0.024000000000000014,12.590200000000006
2015-03-23,91.7,55.3,65.8,57.0,76.0,6.9,76.5,1014.7,46.4,17.4,4.3,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.9723699203976766,0.23344536385590547,509.9107862565416,0.017599999999999994,9.350699999999996
2015-03-24,94.7,53.3,66.2,57.6,76.2,22.4,190.2,1015.3,42.9,21.8,2.8,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.17708474031958318,-0.984195607969242,-302.2624015566901,0.017200000000000003,9.186300000000001
2015-03-25,80.5,57.1,67.5,57.8,73.7,12.8,198.8,1020.9,55.4,19.6,1.5,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.3222656952305114,-0.9466492601156963,-304.01256625265523,0.019400000000000004,10.166900000000002
2015-03-26,76.9,57.1,64.2,58.2,82.3,12.8,201.9,1021.8,59.2,17.0,26.9,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.372987782575809,-0.92783625389892,-392.9202496766602,0.012,6.4298
2015-03-27,71.5,58.9,62.7,58.3,85.9,10.3,134.9,1021.4,89.7,15.6,1.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.7083398377245288,-0.705871570678681,626.7178382235314,0.008800000000000011,4.524400000000005
2015-03-28,76.9,53.5,65.9,56.1,73.2,11.4,223.0,1018.8,44.6,20.7,1.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.6819983600624984,-0.7313537016191706,-569.1139915049537,0.01960000000000001,10.372800000000005
2015-03-29,89.7,58.9,66.9,58.8,77.5,11.4,244.0,1017.2,78.6,18.1,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.8987940462991668,-0.43837114678907774,-794.0845399053139,0.016200000000000016,8.33120000000001
2015-03-30,78.5,52.8,59.5,55.6,87.3,8.1,71.2,1015.6,91.2,3.5,11.4,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.9466492601156964,0.32226569523051113,669.4040913056124,0.007799999999999997,4.003599999999999
2015-03-31,73.5,50.6,61.6,52.2,72.8,10.3,269.7,1014.3,45.0,22.9,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9999862922474267,-0.005235963831419438,-749.8297213788105,0.018799999999999997,9.9643
2015-04-01,75.1,51.7,63.7,52.1,69.1,8.1,255.0,1014.5,40.1,21.7,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9659258262890683,-0.25881904510252063,-540.6383442322543,0.023200000000000002,12.213500000000002
2015-04-02,75.1,55.3,65.5,52.6,65.2,12.8,268.6,1011.5,49.2,20.1,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9997014897811831,-0.024432178152652702,-834.3108753117842,0.025799999999999997,13.419499999999998
2015-04-03,76.9,55.3,64.4,53.0,69.7,11.4,286.5,1010.6,41.3,20.7,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9588197348681932,0.2840153447039223,-761.858984931569,0.02280000000000001,11.997600000000006
2015-04-04,78.7,51.7,61.0,51.1,74.2,17.2,306.6,1011.3,50.5,20.6,3.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8028174751911145,0.5962248749656158,-1024.587774537908,0.019799999999999998,10.406299999999998
2015-04-05,75.1,49.9,61.7,48.8,66.9,15.0,213.0,1013.0,43.8,23.5,3.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.5446390350150271,-0.838670567945424,-546.5452716375797,0.02580000000000001,13.475000000000005
2015-04-06,84.8,49.9,63.9,50.2,63.9,15.0,199.0,1013.5,28.1,24.7,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.32556815445715676,-0.9455185755993167,-312.05707604718475,0.02739999999999999,14.432499999999996
2015-04-07,73.3,53.5,63.9,50.7,64.6,10.3,217.8,1016.6,53.5,22.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6129070536529766,-0.7901550123756903,-407.8160953596176,0.026399999999999993,13.681599999999996
2015-04-08,91.7,51.7,65.9,47.3,55.7,12.8,258.6,1015.8,22.8,25.5,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.980271174621722,-0.19765734037912552,-698.894136658303,0.03720000000000002,19.387800000000006
2015-04-09,90.8,51.0,65.3,47.9,56.4,10.3,226.7,1014.0,25.3,25.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.7277727576572103,-0.6858183529273764,-422.77775037822664,0.0348,18.160999999999998
2015-04-10,78.7,53.5,65.9,48.6,56.7,13.9,200.1,1015.5,25.0,25.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.3436596945856159,-0.9390942520947092,-270.8485150937615,0.034600000000000006,18.065500000000004
2015-04-11,93.8,53.5,68.1,49.0,54.7,15.0,202.5,1016.8,25.6,23.3,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.38268343236508967,-0.9238795325112868,-313.9917562555561,0.03819999999999999,19.860799999999994
2015-04-12,76.9,53.5,64.1,51.1,65.4,10.3,186.9,1020.7,70.5,17.4,0.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.12013683883464703,-0.9927573419294455,-80.92657737579495,0.025999999999999985,13.315699999999993
2015-04-13,71.7,57.1,59.9,56.3,88.1,4.7,89.9,1021.3,94.3,9.8,9.9,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.9999984769132877,0.0017453283658982615,414.069369335485,0.007200000000000003,3.6783000000000015
2015-04-14,75.1,55.3,63.6,55.8,78.0,4.7,174.7,1020.4,80.0,15.6,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.09237058744656172,-0.9957246981845821,33.863057357909526,0.015600000000000008,8.020400000000004
2015-04-15,87.9,57.1,64.3,57.0,78.8,9.2,227.2,1020.2,85.4,15.6,1.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.7337298645028761,-0.6794413042615167,-531.924802570005,0.014599999999999995,7.466199999999996
2015-04-16,75.1,55.3,63.8,55.1,75.4,11.4,174.6,1021.3,73.3,23.7,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.09410831331851435,-0.99556196460308,80.8917417960622,0.017399999999999992,8.988299999999995
2015-04-17,71.5,55.3,61.2,55.4,82.2,11.4,128.1,1016.4,72.6,19.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.7869350219613374,-0.6170358751407485,737.4210703795301,0.011600000000000008,6.090400000000004
2015-04-18,71.5,55.3,64.1,56.1,77.1,10.3,217.5,1011.6,68.5,17.1,10.2,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6087614290087207,-0.7933533402912352,-483.43571361869533,0.015999999999999986,8.326599999999992
2015-04-19,78.7,55.3,67.2,58.7,76.1,11.4,222.0,1014.1,40.7,20.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6691306063588582,-0.7431448254773942,-580.4975662405639,0.017,9.107099999999999
2015-04-20,78.7,62.5,70.1,62.0,76.3,15.0,211.4,1016.6,48.8,21.4,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.5210096318405764,-0.8535507972753275,-596.2955236415396,0.01619999999999999,8.628599999999995
2015-04-21,82.3,62.5,70.5,59.8,71.6,13.9,315.1,1013.9,59.5,21.8,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.7058715706786806,0.7083398377245292,-702.51162200225,0.021400000000000006,11.118900000000002
2015-04-22,78.7,57.1,66.6,56.1,71.2,19.7,243.6,1011.9,47.4,20.2,3.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8957117602394129,-0.4446351791849274,-1256.3611433822102,0.020999999999999987,11.037899999999993
2015-04-23,90.8,53.5,68.3,52.6,61.4,15.0,217.0,1013.9,30.0,24.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6018150231520484,-0.7986355100472928,-554.2716363230365,0.03139999999999999,16.413899999999995
2015-04-24,76.9,57.1,65.2,54.0,68.1,11.4,137.8,1016.5,54.4,23.5,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.6717205893229902,-0.74080459628675,521.4835623150101,0.022400000000000007,11.672500000000003
2015-04-25,67.9,56.6,60.4,53.2,77.8,13.9,122.9,1016.4,89.8,14.5,9.296399999999998,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.8396198645344131,-0.5431744499506708,907.9817139048049,0.014399999999999991,7.318399999999997
2015-04-26,73.3,55.5,61.7,54.9,80.0,13.9,180.3,1016.5,91.1,16.2,8.5852,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.005235963831419576,-0.9999862922474267,-5.8223917805385685,0.013600000000000008,6.905500000000004
2015-04-27,75.1,53.9,64.1,57.3,76.9,6.9,92.5,1017.6,51.5,17.8,4.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.9990482215818578,-0.04361938736533589,530.1049768535496,0.013599999999999994,7.302599999999997
2015-04-28,69.7,57.1,62.2,56.6,82.4,10.3,124.2,1016.1,73.7,17.4,3.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.8270805742745617,-0.5620833778521307,701.9598249983061,0.011200000000000003,5.879100000000001
2015-04-29,71.5,53.5,62.0,55.6,80.6,13.9,145.3,1015.1,66.9,16.3,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.569279523430844,-0.8221440410307376,637.7866212805117,0.012799999999999997,6.746099999999998
2015-04-30,71.5,54.9,64.2,58.0,81.2,5.8,170.1,1015.8,70.5,21.3,8.6,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.17192910027940958,-0.9851093261547739,80.97172906759074,0.012400000000000007,6.510800000000003
2015-05-01,82.3,57.1,68.7,58.2,72.5,11.4,276.3,1014.8,36.0,21.6,0.9906,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9939609554551797,0.10973431109104535,-821.5087296837061,0.021,11.1548
2015-05-02,80.5,57.6,69.2,57.5,68.8,15.0,269.8,1014.7,38.9,24.2,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9999939076577904,-0.0034906514152236987,-1031.9937127028397,0.023400000000000004,12.325700000000003
2015-05-03,82.3,55.3,69.0,52.5,58.5,11.4,256.4,1015.5,25.0,25.4,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9719610005785462,-0.2351421131025905,-648.2007912858325,0.033,17.2655
2015-05-04,82.3,55.3,70.2,50.4,53.4,13.9,260.1,1016.2,26.1,26.3,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9851093261547739,-0.17192910027940964,-731.2072484316425,0.03960000000000001,20.555200000000006
2015-05-05,84.1,57.1,70.4,51.2,54.2,8.1,264.2,1015.3,35.5,26.8,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9948807088287882,-0.10105629718294645,-436.7725287900146,0.038400000000000004,19.860300000000002
2015-05-06,84.1,58.9,71.8,53.1,55.0,9.2,282.4,1013.8,36.6,25.0,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9766722783341679,0.21473532716706287,-494.1961728370889,0.03739999999999999,19.347799999999996
2015-05-07,82.3,62.5,71.1,60.8,71.4,13.9,161.2,1014.8,61.6,23.1,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.3222656952305112,-0.9466492601156963,319.8358118884732,0.020599999999999993,10.698799999999997
2015-05-08,78.7,62.5,70.8,62.4,75.8,13.9,202.5,1014.1,74.3,23.9,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.38268343236508967,-0.9238795325112868,-403.2029180085058,0.016799999999999995,8.671099999999997
2015-05-09,78.7,64.3,70.2,64.3,82.0,8.1,184.3,1013.3,75.6,16.0,0.508,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.0749787268263278,-0.9971851335251157,-49.80087035804692,0.011800000000000012,6.1573000000000055
