tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
0.014573244525578483,-0.07891539289806879,-0.20015427784792672,-0.6084897439078872,-1.195961398667858,0.7495909598881761,0.7661366558339361,0.6811205863843269,0.5650210368587939,0.6971647998093997,1.518409021171331,2021-04-22,0.87,-0.5,0.95,0.31,-0.92,-0.4,-725.5,0.03,15.86
2.209722315665739,-0.5633294402160827,0.14831451448469637,-1.0199314217774802,-2.052539333016736,0.10628689524150402,2.5263111118846706,0.6811205863843269,1.4957747195832023,-1.2063165187849916,-0.733470732197844,2021-04-23,0.87,-0.5,0.95,0.31,-0.93,0.37,-558.19,0.05,23.98
0.7895641789617972,-0.07891539289806879,0.5634864284439292,-1.0029108847148898,-2.2086500561825657,0.19932295355977378,1.915180225936882,1.1772189221992875,1.7123251261783758,-0.5340254885064691,-0.733470732197844,2021-04-24,0.87,-0.5,0.95,0.31,-0.85,0.53,-552.08,0.05,27.01
1.3602569503135802,-0.07891539289806879,0.6826566378087059,-0.9688369382837522,-2.228871060912431,0.22270345240639358,2.2813774932252464,0.9435338730384161,0.2745152546599625,-1.0893343080435396,-0.733470732197844,2021-04-25,0.87,-0.5,0.95,0.31,-0.78,-0.63,-464.73,0.05,27.57
1.0693767274890889,0.0900913436399462,0.7635416438378602,-0.7291172053040156,-2.1544227005214585,0.06005908000017901,2.567193611592878,0.6811205863843269,-0.526460693384999,-1.0893343080435396,-0.733470732197844,2021-04-26,0.87,-0.5,0.95,0.31,-0.12,-0.99,-66.75,0.05,25.37
1.3602569503135802,0.0900913436399462,0.7364515704286625,-0.7377141803339226,-2.1671498567710628,0.22270345240639358,2.15914808977659,1.3869911865369187,-0.5179400889841744,-0.8663824939437349,-0.733470732197844,2021-04-27,0.87,-0.5,0.95,0.31,-0.13,-0.99,-89.59,0.05,25.25
1.0693767274890889,0.0900913436399462,0.7907604689992792,-0.5912165337535012,-2.0843601152682907,0.48313031464261014,1.5505084886694613,0.9435338730384161,-0.26599028139161734,-0.9795816949492551,-0.733470732197844,2021-04-28,0.87,-0.5,0.95,0.31,-0.37,-0.93,-237.96,0.05,23.96
0.5206237246086514,0.0900913436399462,0.01739089487597559,-0.12113765953955968,-0.7072954351389902,0.8480076254151881,1.3284484089444257,0.9435338730384161,-1.7018453226012626,0.7757231958475382,1.454212626532799,2021-04-29,0.87,-0.5,0.95,0.31,0.95,-0.33,898.96,0.02,12.14
0.5206237246086514,-0.07891539289806879,-0.08700403888627084,-0.17371189010462398,-0.49945969960498565,0.53112504877639,0.030301321397575395,0.2954749932391263,-1.138224295866071,0.8648734035599652,0.5997001599797378,2021-04-30,0.87,-0.5,0.95,0.31,0.52,-0.86,418.7,0.02,11.81
0.2623590812541713,0.0900913436399462,0.01739089487597559,0.07234026150692437,-0.271239406650165,0.459207793253439,0.28782336745447606,1.3132206295436446,-0.9011406282976934,1.2137166312246062,-0.10991186251476558,2021-05-01,0.5,-0.87,0.95,0.31,0.28,-0.96,318.07,0.02,9.75
-0.8757484587503829,0.0900913436399462,-0.3428271121598061,0.29351295481217043,1.2497358831636602,0.43533503713325766,0.36728940722490466,-1.6137302857961147,-1.7355686950702989,1.2155470467524487,1.3815937722129654,2021-05-02,0.5,-0.87,0.95,0.31,0.96,-0.28,583.16,0.01,4.05
0.2623590812541713,-0.07891539289806879,0.06457367515283916,0.3467967459028621,0.45815762136859434,-0.10022770986461653,0.4468591983614641,1.947489415421867,1.27456198657944,0.9442723202685451,-0.733470732197844,2021-05-03,0.5,-0.87,0.95,0.31,-0.98,0.2,-1564.22,0.01,7.17
-0.22293153018181702,0.2628122128995745,-0.1326216587605666,0.40905840821354217,1.0280072802699234,-0.07747269914645759,0.4667676188732808,1.1772189221992875,-1.0304599174333386,1.3943220850174247,-0.733470732197844,2021-05-04,0.5,-0.87,0.95,0.31,0.41,-0.91,530.03,0.01,4.54
-0.6678926940757615,0.2628122128995745,-0.07552484369757552,0.32902689791095713,0.5956018849755962,-0.008922032206059114,-1.561852645216638,0.6811205863843269,-1.136702139956099,1.0556048621131666,0.8567545783508855,2021-05-05,0.5,-0.87,0.95,0.31,0.52,-0.86,544.14,0.01,6.12
