date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01 00:00:00,10.8,3.5,16,0.8,,,,,,
2015-01-02 00:00:00,11.4,5.2,19,0,,,,,,
2015-01-03 00:00:00,12.7,8.5,17.5,0.5,,,4.3,,,
2015-01-04 00:00:00,11.5,,20.5,0.5,,,2.5,,,
2015-01-05 00:00:00,10.7,5.8,20.5,0,,,3.8,,,
2015-01-06 00:00:00,11,7,19,0,,,3.3,,,
2015-01-07 00:00:00,10,7,19,0,,,5.3,,,
2015-01-08 00:00:00,8.8,4,18,0,,,2,,,
2015-01-09 00:00:00,8.4,,20.1,0,,,4.3,,,
2015-01-10 00:00:00,8.7,1.5,21.1,0,,,1.8,,,
2015-01-11 00:00:00,9.2,2.4,20.6,0,,,1.8,,,
2015-01-12 00:00:00,9.1,2.4,20.5,0,,,1.8,,,
2015-01-13 00:00:00,9.6,3,21.5,0,,,2.7,,,
2015-01-14 00:00:00,9.7,3,20.5,0,,,3.2,,,
2015-01-15 00:00:00,9.2,3,20.5,0,,,3.4,,,
2015-01-16 00:00:00,9.9,3,22.5,0,,,3.5,,,
2015-01-17 00:00:00,9.8,5,19.7,0,,,4.5,,,
2015-01-18 00:00:00,9.7,3,19.7,0,,,3.8,,,
2015-01-19 00:00:00,9.8,,,,,,3.3,,,
2015-01-20 00:00:00,9.7,2.6,21.5,0,,,3.3,,,
2015-01-21 00:00:00,10.1,3,22.5,0,,,2.2,,,
2015-01-22 00:00:00,12,3.8,21.5,0,,,3.7,,,
2015-01-23 00:00:00,11.3,,21,0,,,4.7,,,
2015-01-24 00:00:00,10.7,3,19.8,,,,4.2,,,
2015-01-25 00:00:00,11.3,3,21.6,0,,,3.2,,,
2015-01-26 00:00:00,11.1,2.5,18,0,,,2.9,,,
2015-01-27 00:00:00,10.4,6.4,20,0,,,5,,,
2015-01-28 00:00:00,9.4,,21.6,0,,,,,,
2015-01-29 00:00:00,9.3,,21,0,,,3.5,,,
2015-01-30 00:00:00,8.3,,19.2,0,,,6,,,
2015-01-31 00:00:00,8.7,1.4,19,0,,,6.6,,,
2015-02-01 00:00:00,8.7,3,19.6,0,,,4.8,,,
2015-02-02 00:00:00,9.8,2.8,21,0,,,3.3,,,
2015-02-03 00:00:00,12.4,4,24.2,0,,,8.3,,,
2015-02-04 00:00:00,10.7,,21.5,1,,,,,,
2015-02-05 00:00:00,11.2,4,22.5,0,,,3,,,
2015-02-06 00:00:00,11.6,,21.3,0,,,,,,
2015-02-07 00:00:00,11.3,,21.4,0,,,4.6,,,
2015-02-08 00:00:00,11.6,5,20.6,0,,,4.9,,,
2015-02-09 00:00:00,12.1,5,22.5,0,,,5.2,,,
2015-02-10 00:00:00,12.1,5,23,0,,,5.7,,,
2015-02-11 00:00:00,11.7,5,22,0,,,4.7,,,
2015-02-12 00:00:00,12.4,5.5,22,0,,,4.8,,,
2015-02-13 00:00:00,11.9,7.4,21.6,0,,,5.5,,,
2015-02-14 00:00:00,11.8,6,21,0,,,5.5,,,
2015-02-15 00:00:00,12.3,8.5,20,0,,,3.2,,,
2015-02-16 00:00:00,12.7,7.5,21.7,0,,,3.8,,,
2015-02-17 00:00:00,13.4,7.5,23.2,0,,,4.8,,,
2015-02-18 00:00:00,12.8,,23,0,,,6.2,,,
2015-02-19 00:00:00,12.4,6.5,22,10.9,,,4.2,,,
2015-02-20 00:00:00,13.3,7,23,0,,,3.6,,,
2015-02-21 00:00:00,13.9,,24,0,,,4.4,,,
2015-02-22 00:00:00,15.4,8,25.2,0,,,3.6,,,
2015-02-23 00:00:00,17.4,,,,,,5.5,,,
2015-02-24 00:00:00,16.6,13,23.8,0,,,3.9,,,
2015-02-25 00:00:00,15.9,,22.6,0,,,2.2,,,
2015-02-26 00:00:00,12.1,,,,,,6.2,,,
2015-02-27 00:00:00,14.2,,24,1.8,,,4.6,,,
2015-02-28 00:00:00,14.5,7,24.5,0,,,4.2,,,
2015-03-01 00:00:00,12.1,,16.6,9.7,,,4.6,,,
2015-03-02 00:00:00,10.9,,14,33.5,,,4.3,,,
2015-03-03 00:00:00,12.8,,,,,,4.5,,,
2015-03-04 00:00:00,12.2,6,22.2,0,,,7.1,,,
2015-03-05 00:00:00,12.3,6,22.5,0,,,4.8,,,
2015-03-06 00:00:00,13.9,6,23.5,0,,,5.6,,,
2015-03-07 00:00:00,13.3,6.8,24,0,,,,,,
2015-03-08 00:00:00,14.6,8,24.5,0,,,5.1,,,
2015-03-09 00:00:00,15.2,8.4,26.2,0,,,7.6,,,
2015-03-10 00:00:00,15,6,24.8,,,,6.2,,,
2015-03-11 00:00:00,15.8,6.5,28,0,,,5,,,
2015-03-12 00:00:00,16.3,,,,,,5.1,,,
2015-03-13 00:00:00,17.5,9.8,28,0,,,5.5,,,
2015-03-14 00:00:00,17.5,,27,0,,,5.8,,,
2015-03-15 00:00:00,15.6,11,22.4,0,,,3.9,,,
2015-03-16 00:00:00,15.9,11.4,24.5,2.3,,,5.8,,,
2015-03-17 00:00:00,16.1,8.8,25.5,0,,,7,,,
2015-03-18 00:00:00,14.9,9.8,25.3,0,,,6.6,,,
2015-03-19 00:00:00,15,7.5,24.8,0,,,5.4,,,
2015-03-20 00:00:00,16.8,8.4,27,0,,,7.1,,,
2015-03-21 00:00:00,17.3,10.5,27.1,0,,,5.6,,,
2015-03-22 00:00:00,18.6,11,28.2,0,,,7.6,,,
2015-03-23 00:00:00,17.8,12.5,27.5,4.3,,,,,,
2015-03-24 00:00:00,18.1,11.5,27.5,2.8,,,,,,
2015-03-25 00:00:00,19.8,13.5,28.6,1.5,,,6.2,,,
2015-03-26 00:00:00,17.8,14,28,26.9,,,3.7,,,
2015-03-27 00:00:00,16.9,,22.8,1,,,5.2,,,
2015-03-28 00:00:00,19.1,11.8,27.3,1,,,4.7,,,
2015-03-29 00:00:00,19.3,14.5,27.6,0,,,,,,
2015-03-30 00:00:00,14.4,,17.7,11.4,,,,,,
2015-03-31 00:00:00,16.8,10.5,24,0,,,,,,
2015-04-01 00:00:00,17.9,11,26.8,0,,,4.2,,,
2015-04-02 00:00:00,18.7,12.2,26.3,0,,,7.1,,,
2015-04-03 00:00:00,17.4,,27.3,0,,,5.3,,,
2015-04-04 00:00:00,15.3,,27.2,3,,,6.3,,,
2015-04-05 00:00:00,16.4,9,27,3.3,,,7.6,,,
2015-04-06 00:00:00,17.4,,27.5,0,,,6.3,,,
2015-04-07 00:00:00,17.9,,25,0,,,6.1,,,
2015-04-08 00:00:00,18.2,10.2,28.5,0,,,,,,
2015-04-09 00:00:00,17.9,10.5,28.5,0,,,3.8,,,
2015-04-10 00:00:00,18.9,11,29,0,,,7.2,,,
2015-04-11 00:00:00,19.3,12,29.4,0,,,6.9,,,
2015-04-12 00:00:00,17.6,12,26.2,0.3,,,5.7,,,
2015-04-13 00:00:00,14.7,,18,9.9,,,1.9,,,
2015-04-14 00:00:00,18.1,,25,0,,,3.5,,,
2015-04-15 00:00:00,16.4,,25,1,,,,,,
2015-04-16 00:00:00,17.9,12.2,27.8,0,,,3.6,,,
2015-04-17 00:00:00,16.1,13,24.5,0,,,4.8,,,
2015-04-18 00:00:00,17.9,13,25.7,10.2,,,5.3,,,
2015-04-19 00:00:00,20.5,13,28.6,0,,,6.6,,,
2015-04-20 00:00:00,21.3,16.8,29,0,,,4.5,,,
2015-04-21 00:00:00,20.6,16.2,29.5,0,,,6.8,,,
2015-04-22 00:00:00,18.7,,28.6,3.3,,,7,,,
2015-04-23 00:00:00,19.8,11.2,29.4,0,,,5.3,,,
2015-04-24 00:00:00,18.4,13,26.8,0,,,7.4,,,
2015-04-25 00:00:00,,,,,,,,,,
2015-04-26 00:00:00,,,,,,,,,,
2015-04-27 00:00:00,18.6,,25.8,4.3,,,,,,
2015-04-28 00:00:00,16.3,,23.5,3,,,4.9,,,
2015-04-29 00:00:00,17.4,11.6,24.4,0,,,5.2,,,
2015-04-30 00:00:00,17.9,,24.4,8.6,,,4.4,,,
2015-05-01 00:00:00,20.5,13.8,28.8,,,,5.5,,,
2015-05-02 00:00:00,20.2,15.8,29.6,0,,,6.4,,,
2015-05-03 00:00:00,20.6,12.4,29.8,0,,,7.4,,,
2015-05-04 00:00:00,21.2,12.4,31,0,,,4.5,,,
2015-05-05 00:00:00,21.5,13,30.8,0,,,5.8,,,
2015-05-06 00:00:00,22.4,,30.5,0,,,5.8,,,
2015-05-07 00:00:00,21.6,17,31,0,,,5.7,,,
2015-05-08 00:00:00,21.9,16.5,28.2,0,,,9.6,,,
2015-05-09 00:00:00,21.4,,,,,,7,,,
2015-05-10 00:00:00,21.7,15.2,28.9,5.1,,,7.8,,,
2015-05-11 00:00:00,21.9,16,30.7,11.4,,,7.1,,,
2015-05-12 00:00:00,22.1,14.5,29.8,17,,,5,,,
2015-05-13 00:00:00,22.6,17.9,30,0,,,6,,,
2015-05-14 00:00:00,24.3,17.6,31,0,,,8.3,,,
2015-05-15 00:00:00,23.3,,29.8,0,,,5.7,,,
2015-05-16 00:00:00,20.8,18,29.5,2,,,4.3,,,
2015-05-17 00:00:00,22.5,16.5,29.8,0,,,6.9,,,
2015-05-18 00:00:00,21.9,17.8,29,0,,,4.7,,,
2015-05-19 00:00:00,23.3,16.6,30,0,,,5.7,,,
2015-05-20 00:00:00,24.3,20,32,0.3,,,8.1,,,
2015-05-21 00:00:00,23.7,,31,0,,,5.4,,,
2015-05-22 00:00:00,24.2,16.8,32.5,0,,,6.8,,,
2015-05-23 00:00:00,21.2,,33,1,,,6.9,,,
2015-05-24 00:00:00,23.4,13.5,32.5,3.3,,,7,,,
2015-05-25 00:00:00,24.8,,32.3,0,,,9.3,,,
2015-05-26 00:00:00,22.6,,31.2,7.4,,,6.4,,,
2015-05-27 00:00:00,23.6,15,31.2,3.3,,,6.3,,,
2015-05-28 00:00:00,24,16.5,32.2,0,,,6.4,,,
2015-05-29 00:00:00,24.3,19.5,31,0,,,6.3,,,
2015-05-30 00:00:00,24.3,19.8,31.5,0,,,6.4,,,
2015-05-31 00:00:00,24.8,,33,0,,,8.2,,,
2015-06-01 00:00:00,25.4,,33.5,0,,,8.4,,,
2015-06-02 00:00:00,25.6,18,33.5,0,,,6,,,
2015-06-03 00:00:00,25.8,18.5,33.5,0,,,7.5,,,
2015-06-04 00:00:00,22.9,,29.5,2,,,3.5,,,
2015-06-05 00:00:00,25.1,,,,,,7,,,
2015-06-06 00:00:00,26.1,19,34.6,,,,5.9,,,
2015-06-07 00:00:00,26.1,18.8,34.5,0,,,7.5,,,
2015-06-08 00:00:00,26.8,19,34.3,0,,,7.5,,,
2015-06-09 00:00:00,26.7,21,34.6,0,,,7.6,,,
2015-06-10 00:00:00,24.6,20,32,6.1,,,8.1,,,
2015-06-11 00:00:00,24.3,,32,0.5,,,7.2,,,
2015-06-12 00:00:00,23.4,,31,5.6,,,5.7,,,
2015-06-13 00:00:00,23.3,17.4,30.5,15.5,,,7.5,,,
2015-06-14 00:00:00,23.2,19,30.2,1.5,,,7.7,,,
2015-06-15 00:00:00,23.7,18.5,31.2,0,,,7.4,,,
2015-06-16 00:00:00,22.9,19,29,3.3,,,5.4,,,
2015-06-17 00:00:00,24.7,19.5,30.8,5.1,,,6.1,,,
2015-06-18 00:00:00,24.7,20.8,32,0.5,,,7.1,,,
2015-06-19 00:00:00,23.7,20.7,31.5,2.5,,,7.2,,,
2015-06-20 00:00:00,23.8,20,31,48.5,,,4.9,,,
2015-06-21 00:00:00,23.9,21,31.3,19.3,,,6.4,,,
2015-06-22 00:00:00,23.7,20.2,29.2,0.3,,,5.8,,,
2015-06-23 00:00:00,23.8,20.5,29.5,1.5,,,7.7,,,
2015-06-24 00:00:00,24.1,20,30,2.3,,,7.8,,,
2015-06-25 00:00:00,24.4,20,31.5,1.5,,,5.2,,,
2015-06-26 00:00:00,22.6,21,31.5,18.8,,,3.6,,,
2015-06-27 00:00:00,22.3,20.4,28.4,5.6,,,3.6,,,
2015-06-28 00:00:00,23.8,,27.5,1,,,5.8,,,
2015-06-29 00:00:00,24.1,19,30.4,0,,,,,,
2015-06-30 00:00:00,24.6,21,30.6,0,,,5,,,
2016-07-01 00:00:00,20.8,20.2,22.2,53.1,,,3.2,,1008.7,
2016-07-02 00:00:00,21.9,19.8,27.4,13.7,,,3.2,,1009,
2016-07-03 00:00:00,23.2,20,30.2,2,,,4.8,,1007.5,
2016-07-04 00:00:00,23.9,20,30,16.8,,,3.2,,1005.5,
2016-07-05 00:00:00,24.5,21,28.5,3.8,,,6.2,,1005.2,
2016-07-06 00:00:00,23.8,,29.2,0,,,5,,,
2016-07-07 00:00:00,24.1,21,30.5,6.1,,,3.6,,1007.7,
2016-07-08 00:00:00,24.6,21,30.2,0.3,,,4,,,
2016-07-09 00:00:00,23.9,21,30.5,0,,,5.2,,1007,
2016-07-10 00:00:00,23.7,20.5,30.1,2.5,,,5.6,,1006.4,
2016-07-11 00:00:00,23.6,20.2,28.8,9.4,,,3.6,,1008.3,
2016-07-12 00:00:00,24.6,21.6,30.2,,,,6.3,,1009.5,
2016-07-13 00:00:00,24.6,20.4,29.4,1,,,5.9,,,
2016-07-14 00:00:00,23.9,20,29.8,39.1,,,5.1,,1008.3,
2016-07-15 00:00:00,23.6,21,29.6,14.2,,,6,,,
2016-07-16 00:00:00,23.4,21,28.2,29,,,3.2,,1010.5,
2016-07-17 00:00:00,22.6,20.4,26.5,,,,4.9,,,
2016-07-18 00:00:00,23.2,20,27.5,38.6,,,3.9,,1009.7,
2016-07-19 00:00:00,23.8,21.2,30.1,24.4,,,5.6,,1008.1,
2016-07-20 00:00:00,22.9,21,26.5,0.5,,,3.4,,,
2016-07-21 00:00:00,22.1,21,25.3,14.5,,,4.4,,1010.7,
2016-07-22 00:00:00,21.2,20.2,23.4,37.6,,,4,,1011.8,
2016-07-23 00:00:00,22.5,19.6,29.4,0.5,,,3.2,,,
2016-07-24 00:00:00,23.6,19.5,29.5,0.5,,,4.7,,1012.4,
2016-07-25 00:00:00,21.6,19.8,26,28.4,,,3.8,,1013.5,
2016-07-26 00:00:00,22.6,19.5,26.5,86.1,,,4.1,,1015.1,
2016-07-27 00:00:00,22.3,20.8,28.1,0.3,,,5.9,,1015,
2016-07-28 00:00:00,22.3,20,26.6,6.6,,,2.5,,1013,
2016-07-29 00:00:00,22.5,19.6,26,,,,5,,1012.2,
2016-07-30 00:00:00,22.6,20,25.4,,,,3.4,,1012.1,
2016-07-31 00:00:00,22.2,20,25,2.8,,,3,,1012,
2016-08-01 00:00:00,22.3,20,28.5,9.1,,,3.9,,1010.4,
2016-08-02 00:00:00,23.2,19.5,29.6,1.8,,,4.6,,1008.6,
2016-08-03 00:00:00,24.1,19.5,29.8,1,,,5.4,,1008.8,
2016-08-04 00:00:00,24.4,19.8,31.4,7.6,,,5,,1009.2,
2016-08-05 00:00:00,24,21.4,31.5,0,,,6,,1010.7,
2016-08-06 00:00:00,23.8,,29.3,13.2,,,4.3,,1010.2,
2016-08-07 00:00:00,24.7,21.2,30.6,,,,7.3,,1010.8,
2016-08-08 00:00:00,23.9,21,30.5,2,,,5.8,,1010.9,
2016-08-09 00:00:00,23.7,19.8,29.6,2.3,,,6,,1009.8,
2016-08-10 00:00:00,23.1,20.6,27.6,,,,6.2,,1010.8,
2016-08-11 00:00:00,23.8,20,28.8,10.9,,,4,,1011.8,
2016-08-12 00:00:00,23.3,20.5,28.8,0,,,3.6,,1011,
2016-08-13 00:00:00,24.2,20.6,29.7,10.4,,,2.8,,1009.9,
2016-08-14 00:00:00,23.8,21.5,29.5,0.8,,,5,,1009,
2016-08-15 00:00:00,23.9,21,30.1,0.5,,,4.7,,1007.3,
2016-08-16 00:00:00,23.3,20,30.3,19.6,,,6.2,,1007,
2016-08-17 00:00:00,23.6,19.2,29.2,4.6,,,5.5,,1008,
2016-08-18 00:00:00,24,21.5,30.3,0,,,4.3,,1008.6,
2016-08-19 00:00:00,24.1,17.9,30.8,0.5,,,6.3,,1010.5,
2016-08-20 00:00:00,24.8,19.5,30.4,5.1,,,4.7,,1010.5,
2016-08-21 00:00:00,24,19.8,31.2,2.5,,,4.9,,1010.9,
2016-08-22 00:00:00,22.4,20.3,27.2,8.9,,,3.8,,1013,
2016-08-23 00:00:00,23.6,19,28.8,2.3,,,7.1,,,
2016-08-24 00:00:00,24.1,,30.8,0,,,4.5,,,
2016-08-25 00:00:00,25.6,18.8,32.2,0,,,4.4,,,
2016-08-26 00:00:00,23.8,19,29,15.5,,,5.5,,1016.3,
2016-08-27 00:00:00,25.6,21,32.4,0,,,4.2,,1016.3,
2016-08-28 00:00:00,24.1,20.6,31.5,0,,,5.2,,1015.7,
2016-08-29 00:00:00,23.8,19.5,29.7,0.5,,,4.6,,1012.7,
2016-08-30 00:00:00,23.2,20.6,29.4,0.5,,,4.8,,1011.9,
2016-08-31 00:00:00,23.5,19.4,30,,,,5.8,,1012.2,
2016-09-01 00:00:00,23.8,20,30.2,0,,,4.3,,1010.2,
2016-09-02 00:00:00,23.8,20.6,30,0,,,5.8,,1007.9,
2016-09-03 00:00:00,22.8,19.8,28.2,,,,6,,1008.4,
2016-09-04 00:00:00,22.2,19,25.4,,,,3.3,,1011.2,
2016-09-05 00:00:00,23.4,20,29.2,0,,,4.3,,1011,
2016-09-06 00:00:00,22.6,18.4,28.5,2,,,4,,1012.1,
2016-09-07 00:00:00,22.6,20.8,29.5,6.1,,,3.1,,,
2016-09-08 00:00:00,23.5,20.5,29.5,2.3,,,3.8,,1013.5,
2016-09-09 00:00:00,23.4,20.5,29.3,0,,,5.7,,,
2016-09-10 00:00:00,21.9,20.4,26,15.7,,,2.3,,1013.7,
2016-09-11 00:00:00,22,20,27.5,31,,,4.2,,1013.7,
2016-09-12 00:00:00,20.1,18.8,21.4,56.4,,,3.4,,1015.3,
2016-09-13 00:00:00,21.5,18.5,25.5,0.3,,,2.6,,1016.8,
2016-09-14 00:00:00,23.1,19,30,8.6,,,4.1,,1016,
2016-09-15 00:00:00,23,19.8,29,,,,3.9,,1014.8,
2016-09-16 00:00:00,23,20,30.2,0,,,5.6,,1013.8,
2016-09-17 00:00:00,22.6,20,29,1.8,,,5.2,,,
2016-09-18 00:00:00,22.1,18.4,27.8,16.5,,,4.5,,1014.8,
2016-09-19 00:00:00,23.8,19,30,0.3,,,4.7,,,
2016-09-20 00:00:00,23.1,20,29.5,0,,,3.6,,1013.5,
2016-09-21 00:00:00,20.7,18.8,26.5,23.9,,,4.2,,1017.6,
2016-09-22 00:00:00,22.3,18.2,28,0,,,4,,,
2016-09-23 00:00:00,21.8,18.6,27.8,0,,,5.3,,,
2016-09-24 00:00:00,20.1,18.5,24.5,12.4,,,1.7,,1013.5,
2016-09-25 00:00:00,20.3,18.2,23.6,,,,3.1,,,
2016-09-26 00:00:00,21.6,17.5,27.2,0,,,2.9,,1015,
2016-09-27 00:00:00,22.5,19,30.2,0,,,3.9,,,
2016-09-28 00:00:00,21.3,18.8,25,,,,4.2,,1015.2,
2016-09-29 00:00:00,21.4,19,25.5,0.3,,,2.5,,1014.9,
2016-09-30 00:00:00,22.8,18.4,29.7,1.5,,,4.5,,1014.8,
2016-10-01 00:00:00,22.4,19,29.5,21.6,,,4.4,,1017.3,
2016-10-02 00:00:00,23.4,19.5,30.6,0,,,3.2,,1018.4,
2016-10-03 00:00:00,23,19.6,30,0,,,5.6,,1016.4,
2016-10-04 00:00:00,22.7,19.4,29,0,,,2.7,,,
2016-10-05 00:00:00,22.5,19.5,27.8,1.8,,,4.6,,,
2016-10-06 00:00:00,22.7,19.2,28,1.5,,,3.6,,1015.9,
2016-10-07 00:00:00,21.8,18.5,28.5,0,,,4.2,,,
2016-10-08 00:00:00,21.9,19,28.5,0,,,5.5,,1015.5,
2016-10-09 00:00:00,21.3,18.9,27.5,0,,,4.3,,,
2016-10-10 00:00:00,21.7,18.2,29.4,0.3,,,3.7,,1013.3,
2016-10-11 00:00:00,20.9,16.5,28.2,0.3,,,5.2,,,
2016-10-12 00:00:00,21.2,18,28,0,,,4.3,,1012.9,
2016-10-13 00:00:00,21.3,16,28.5,0,,,4.1,,1014.7,
2016-10-14 00:00:00,20.2,17,26.5,0.5,,,7.6,,1016.8,
2016-10-15 00:00:00,20.3,17,26,0,,,3.2,,1018.2,
2016-10-16 00:00:00,19.4,,28,0,,,3.3,,,
2016-10-17 00:00:00,20,15.6,28,0,,,3.4,,1017.5,
2016-10-18 00:00:00,19.3,14,27,2.5,,,3,,1016.5,
2016-10-19 00:00:00,19.3,15,25.5,25.9,,,3.6,,1015.5,
2016-10-20 00:00:00,18.4,13,26.5,0,,,5.3,,,
2016-10-21 00:00:00,19,12.5,27.3,0,,,4.7,,,
2016-10-22 00:00:00,18.5,12.8,25.5,,,,4.1,,,
2016-10-23 00:00:00,18.1,12.2,25.8,,,,4.2,,,
2016-10-24 00:00:00,18.7,13.6,26.8,,,,4.9,,1014.8,
2016-10-25 00:00:00,18.8,13,27.3,0,,,3.8,,1015.4,
2016-10-26 00:00:00,18.6,13,26.2,,,,4.6,,1018.9,
2016-10-27 00:00:00,18.2,12,25.6,,,,4.1,,,
2016-10-28 00:00:00,17.3,11.2,24.2,,,,6.1,,1019.5,
2016-10-29 00:00:00,17,12,24,,,,6,,1020.2,
2016-10-30 00:00:00,16.9,,25.8,0,,,,,,
2016-10-31 00:00:00,16.8,11,25,0,,,4,,1024,
2016-11-01 00:00:00,17.9,10.2,26.5,0,,,4.3,,1022.6,
2016-11-02 00:00:00,17.5,10.4,26.5,0,,,,,,
2016-11-03 00:00:00,16.7,10,26.4,0,,,3.9,,,
2016-11-04 00:00:00,15.8,9.7,26,0,,,4.1,,1019.3,
2016-11-05 00:00:00,15.5,8.4,24.5,0,,,4.3,,1016.4,
2016-11-06 00:00:00,15.7,9.4,24.5,0,,,4.5,,1016.2,
2016-11-07 00:00:00,15,9,23.2,0,,,4.2,,1017,
2016-11-08 00:00:00,15.2,8.6,23.5,0,,,3.6,,1018.8,
2016-11-09 00:00:00,15.3,8.8,24.4,0,,,4.6,,1020.1,
2016-11-10 00:00:00,15.8,9,25,0,,,3.1,,1019.7,
2016-11-11 00:00:00,16.2,10,24.8,0,,,4.6,,1020.7,
2016-11-12 00:00:00,15.8,9.5,24.5,0,,,3.8,,1021.4,
2016-11-13 00:00:00,15.4,,24,0,,,4.3,,1022,
2016-11-14 00:00:00,13.7,8.2,24,0,,,4.5,,1020.5,
2016-11-15 00:00:00,13.8,5.6,24.6,0,,,4.2,,1020.4,
2016-11-16 00:00:00,13.4,6.4,23.5,0,,,2.8,,1021.1,
2016-11-17 00:00:00,13.4,6.4,22.8,0,,,4,,1020.8,
2016-11-18 00:00:00,13.6,7,21.8,,,,4.6,,1019.1,
2016-11-19 00:00:00,13.5,8,21,,,,4.4,,1017.7,
2016-11-20 00:00:00,14,,,,,,4.8,,,
2016-11-21 00:00:00,15.1,11,22,,,,5.8,,1017.9,
2016-11-22 00:00:00,14.9,9,23,0,,,4.5,,1016.6,
2016-11-23 00:00:00,14.3,,,,,,4.4,,1017.9,
2016-11-24 00:00:00,13.7,8,21.8,0,,,4,,1018.1,
2016-11-25 00:00:00,13,8,21.5,0,,,4,,,
2016-11-26 00:00:00,13.9,8.2,21.2,0,,,2.4,,1017.8,
2016-11-27 00:00:00,14.2,8.3,22.4,0,,,3.8,,,
2016-11-28 00:00:00,13.7,9.8,21.5,0,,,3.7,,,
2016-11-29 00:00:00,14,7.8,22.2,0,,,4,,,
2016-11-30 00:00:00,14.4,8.8,22.2,0,,,3.1,,,
2016-12-01 00:00:00,13.6,8,22,0,,,2.4,,,
2016-12-02 00:00:00,13.9,9,21,,,,3.6,,1022,
2016-12-03 00:00:00,13.5,8,20.2,,,,3.1,,,
2016-12-04 00:00:00,11.4,6.8,22.5,0,,,,,,
2016-12-05 00:00:00,13.2,6,22.6,0,,,3.7,,,
2016-12-06 00:00:00,12.3,,,,,,3.4,,,
2016-12-07 00:00:00,12.4,5.8,22,,,,3.3,,,
2016-12-08 00:00:00,12,4.5,22,0,,,3.5,,,
2016-12-09 00:00:00,12,4.8,22,,,,3.7,,,
2016-12-10 00:00:00,12.4,4.4,22.6,0,,,3.3,,,
2016-12-11 00:00:00,12.5,5,22,0,,,,,,
2016-12-12 00:00:00,11.8,5,21.5,0,,,,,,
2016-12-13 00:00:00,11.9,5.4,20.2,0,,,4.4,,1017.5,
2016-12-14 00:00:00,11.9,5,19.5,0,,,3.5,,,
2016-12-15 00:00:00,11.8,8,19.5,0,,,4.2,,1019.1,
2016-12-16 00:00:00,11.6,5.4,20,,,,3.4,,,
2016-12-17 00:00:00,11.5,5.6,19,,,,3.5,,1020.3,
2016-12-18 00:00:00,11.7,5,20.5,0,,,4.4,,1021.1,
2016-12-19 00:00:00,11.4,5,19,,,,4.2,,1019.1,
2016-12-20 00:00:00,12.1,5.8,19.6,0,,,4.3,,,
2016-12-21 00:00:00,13.2,7.2,20.5,0,,,2.8,,1018.7,
2016-12-22 00:00:00,13.6,7.5,21.4,0,,,3.7,,,
2016-12-23 00:00:00,13.1,,20.5,0,,,3.3,,,
2016-12-24 00:00:00,12.8,6.6,20.6,0,,,3.3,,1017.2,
2016-12-25 00:00:00,13.2,6.6,20.8,0,,,5.5,,1018.2,
2016-12-26 00:00:00,11.1,6.2,19,0,,,3.6,,1018.1,
2016-12-27 00:00:00,11.3,5,19,,,,4,,,
2016-12-28 00:00:00,10.8,4.5,19.5,0,,,4.7,,,
2016-12-29 00:00:00,10.5,4.6,18.5,0,,,4.2,,1021.2,
2016-12-30 00:00:00,10.9,5,20.2,0,,,4.2,,1021.9,
2016-12-31 00:00:00,11.1,5,19,,,,3.9,,,
2017-01-01 00:00:00,8.3,5.4,14.5,0,,,3.7,,1022.3,
2017-01-02 00:00:00,9.3,2.6,19,0,,,5.8,,1022.7,
2017-01-03 00:00:00,9.6,,,,,,4.4,,1021.1,
2017-01-04 00:00:00,9.4,2.8,19,0,,,3.2,,,
2017-01-05 00:00:00,10.5,3,19.5,0,,,4.6,,1017.3,
2017-01-06 00:00:00,9.6,2.8,18.8,0,,,4.8,,,
2017-01-07 00:00:00,9.4,2.8,18.5,0,,,3.6,,1016.5,
2017-01-08 00:00:00,9.5,3,18,,,,5.9,,1016.9,
2017-01-09 00:00:00,9.4,3,18.5,0,,,4.8,,1016.4,
2017-01-10 00:00:00,9.2,3.6,18.5,0,,,5.5,,1016,
2017-01-11 00:00:00,8.4,2.4,17.2,0,,,4.3,,,
2017-01-12 00:00:00,7.4,2.6,16.5,0,,,5,,1016.1,
2017-01-13 00:00:00,7.4,1.2,16.5,0,,,4.9,,1017.1,
2017-01-14 00:00:00,7.6,0.4,16.6,0,,,3.9,,1019.5,
2017-01-15 00:00:00,8.3,0.5,17.5,0,,,3.3,,1020.2,
2017-01-16 00:00:00,9.3,1,19.5,,,,4,,1018.2,
2017-01-17 00:00:00,9.5,1.5,20,0,,,4.1,,1019.3,
2017-01-18 00:00:00,10,3,20,,,,4.5,,1023.1,
2017-01-19 00:00:00,10.4,2.2,22,0,,,6.1,,1023.3,
2017-01-20 00:00:00,10.7,1.5,22.4,0,,,5.2,,1021.7,
2017-01-21 00:00:00,11,2,21.5,0,,,6.2,,,
2017-01-22 00:00:00,11.1,2.8,21,0,,,4.3,,1023.1,
2017-01-23 00:00:00,11.6,3.5,21.8,0,,,4.8,,1021.5,
2017-01-24 00:00:00,12.1,4.5,21,0,,,4.3,,1023.4,
2017-01-25 00:00:00,12.9,5,23,0,,,2.7,,1025,
2017-01-26 00:00:00,14.6,5.2,24,0,,,4.5,,,
2017-01-27 00:00:00,10.4,8.8,14,5.1,,,6.3,,1021.5,
2017-01-28 00:00:00,10.2,5,18.6,6.6,,,4.5,,1018.8,
