name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
VNKT,2019-12-17,62.5,42.7,49.6,62.5,41.1,49.1,42.9,81.2,0,0,0,,0,0,19.5,8.1,255.2,1020.3,25.2,3.7,169.6,14.6,7,,2019-12-17T06:47:32,2019-12-17T17:11:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-18,62.5,40.9,48.9,62.5,39,48.5,41.1,77.8,0,0,0,,0,0,13,11.4,191,1020.1,25,4.2,153,13.2,6,,2019-12-18T06:48:07,2019-12-18T17:11:36,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-19,62.5,39.1,49.5,62.5,36.9,49.1,42,78.5,0,0,0,,0,0,15,10.3,243,1019.3,25.2,3.6,148,12.7,6,,2019-12-19T06:48:41,2019-12-19T17:12:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-20,64.3,40.9,50.4,64.3,37.8,50.1,42.3,77,0,0,0,,0,0,16.6,8.1,212.4,1017.2,25,3.5,155.4,13.5,6,,2019-12-20T06:49:14,2019-12-20T17:12:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-21,64.3,40.9,51.2,64.3,40.9,51.1,44.2,79.5,0,0,0,,0,0,17.9,9.2,263,1018,25,3.1,143.9,12.3,6,,2019-12-21T06:49:45,2019-12-21T17:12:56,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-22,66.1,40.9,51.1,66.1,39,50.5,40.7,72.2,0,0,0,,0,0,19.9,11.4,273,1017.8,25,3.8,158.3,13.7,7,,2019-12-22T06:50:16,2019-12-22T17:13:26,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-23,62.5,39.1,49.4,62.5,36.9,48.9,40.6,74.5,0.008,100,8.33,rain,0,0,17,8.1,253.7,1018.6,25,4.3,152,13.1,6,,2019-12-23T06:50:45,2019-12-23T17:13:57,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"44454099999,VNKT,44449099999"
VNKT,2019-12-24,62.5,39.1,48.8,62.5,39,48.3,40.6,77,0,0,0,,0,0,17.2,9.2,240.5,1019.8,25,3.5,170.4,14.6,7,,2019-12-24T06:51:13,2019-12-24T17:14:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-25,62.5,39.1,47.1,62.5,36.9,46.2,37.5,74.7,0,0,0,,0,0,15.9,8.1,180.7,1018.4,25.2,3.5,172.5,14.8,7,,2019-12-25T06:51:40,2019-12-25T17:15:02,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-26,58.9,35.5,45.1,58.9,31.5,44.2,35.8,73.9,0,0,0,,0,0,16.1,9.2,153.8,1017.4,25,3.6,165.5,14.4,7,,2019-12-26T06:52:06,2019-12-26T17:15:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-27,57.1,35.5,45.3,57.1,34.9,44.4,35.7,72.3,0,0,0,,0,0,15,9.2,203.5,1018.1,25,3.4,159,13.6,6,,2019-12-27T06:52:30,2019-12-27T17:16:11,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-28,62.5,35.5,46.4,62.5,32.8,45.7,34.7,68.9,0,0,0,,0,0,13.2,6.9,134.6,1020.4,24,3.1,174.2,15.1,7,,2019-12-28T06:52:53,2019-12-28T17:16:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2019-12-29,64.3,33.7,47.5,64.3,30.8,46.6,35.8,69,0,0,0,,0,0,13.6,8.1,145.6,1020.6,25,3.1,172,14.9,7,,2019-12-29T06:53:15,2019-12-29T17:17:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-30,64.3,35.5,47.6,64.3,32.8,46.7,35.1,68,0,0,0,,0,0,13.9,8.1,145.2,1021.5,25,3.5,172.1,14.9,7,,2019-12-30T06:53:35,2019-12-30T17:18:03,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2019-12-31,64.3,35.5,47.8,64.3,32.8,47.2,34.8,66.1,0,0,0,,0,0,13.2,8.1,138.1,1023.2,25.2,3.2,170,14.6,6,,2019-12-31T06:53:54,2019-12-31T17:18:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-01,62.5,37.3,48.6,62.5,34.9,48.1,38.3,70.7,0,0,0,,0,0,16.1,5.8,131.3,1025.3,25,2.9,145.7,12.5,6,,2020-01-01T06:54:12,2020-01-01T17:19:22,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-02,62.5,40.9,50.3,62.5,39,49.9,41.1,73.7,0.028,100,4.17,rain,0,0,20.6,6.9,59.6,1025.6,28.1,2.9,110,9.5,4,,2020-01-02T06:54:28,2020-01-02T17:20:03,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-03,48.1,42.3,46,48.1,41.1,45.3,43.5,91.2,0.012,100,8.33,rain,0,0,17.9,8.1,104.7,1021.7,34.9,2.3,26.5,2.2,1,,2020-01-03T06:54:43,2020-01-03T17:20:45,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-04,53.5,42.7,47.1,53.5,42.7,47,45.2,93.4,0,0,0,,0,0,13.2,8.1,202.7,1018.5,25,2.7,109.9,9.5,5,,2020-01-04T06:54:56,2020-01-04T17:21:27,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
VNKT,2020-01-05,57.1,40.9,47.1,57.1,39,46.4,40.4,80.3,0,0,0,,0,0,14.5,9.2,287.6,1017.3,25,4.4,129.7,11.2,5,,2020-01-05T06:55:08,2020-01-05T17:22:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-06,58.9,37.3,46.3,58.9,34.9,45.6,39.5,79.7,0,0,0,,0,0,15.9,9.2,185.7,1019.7,27.6,3.6,165.5,14.2,6,,2020-01-06T06:55:18,2020-01-06T17:22:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-07,60.7,40.9,49,60.7,37.8,48.7,43,81.7,0,0,0,,0,0,15.4,8.1,291.5,1019.3,25,2.9,128.7,11,5,,2020-01-07T06:55:27,2020-01-07T17:23:38,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-08,53.5,44.3,48.3,53.5,43.1,47.9,45.3,89.7,0.103,100,8.33,rain,0,0,13.6,4.7,141.2,1019,27.4,2.1,84.3,7.2,4,,2020-01-08T06:55:34,2020-01-08T17:24:24,0.42,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-09,53.5,40.4,47.9,53.5,40.4,47.7,45.8,92.7,0.063,100,4.17,rain,0,0,12.5,4.7,76.1,1018.9,27.3,2.3,79.9,6.7,3,,2020-01-09T06:55:39,2020-01-09T17:25:09,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-10,58.9,44.5,48.9,58.9,42,48.4,44,84.8,0,0,0,,0,0,17.7,8.1,250.8,1019.2,25,2.8,136.2,11.8,5,,2020-01-10T06:55:43,2020-01-10T17:25:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-11,62.5,42.7,49.2,62.5,41.1,48.9,42.7,81,0,0,0,,0,0,16.1,6.9,186.2,1020.1,25,2.9,161.8,13.9,6,,2020-01-11T06:55:46,2020-01-11T17:26:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-12,64.3,39.1,49.5,64.3,39,49.2,42,78.4,0,0,0,,0,0,13.9,8.1,207.8,1018.2,24.5,2.8,177.6,15.3,7,,2020-01-12T06:55:47,2020-01-12T17:27:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-13,66.1,39.1,51,66.1,39,50.6,42.9,77.4,0,0,0,,0,0,15.4,9.2,215.9,1016.6,24.1,2.9,175.6,15.3,7,,2020-01-13T06:55:46,2020-01-13T17:28:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-14,67.9,40.9,52.4,67.9,40.9,52.1,43.5,75.5,0,0,0,,0,0,17.4,9.2,277.2,1016.8,25,3.4,178.9,15.4,7,,2020-01-14T06:55:44,2020-01-14T17:29:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-15,69.7,40.9,53.1,69.7,40.9,52.8,43.2,74.5,0,0,0,,0,0,19.7,11.4,285.5,1018.8,25,3.6,189.6,16.4,7,,2020-01-15T06:55:40,2020-01-15T17:29:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-16,58.9,42.7,49.8,58.9,41.1,49.6,45.4,85.8,0,0,0,,0,0,9.4,5.8,24.3,1020.1,25,2.4,44.8,3.8,2,,2020-01-16T06:55:35,2020-01-16T17:30:40,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-17,49.9,46.3,47.8,49.3,43.6,47.2,47.2,98,1.89,100,8.33,rain,0,0,19.9,10.3,89.6,1021.2,34.3,2.2,39.5,3.4,2,,2020-01-17T06:55:28,2020-01-17T17:31:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-18,62.5,42.7,49.6,62.5,41.1,49.4,44.3,84.9,0.197,100,4.17,rain,0,0,15.2,9.2,231.5,1020.9,50,2.4,171,14.7,6,,2020-01-18T06:55:20,2020-01-18T17:32:17,0.76,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"44454099999,VNKT,44449099999"
VNKT,2020-01-19,62.5,39.1,47.9,62.5,36.9,47.3,38.8,74.3,0,0,0,,0,0,16.6,12.8,87.5,1018.9,25,3.4,151.8,13.1,6,,2020-01-19T06:55:09,2020-01-19T17:33:06,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-20,60.7,37.3,47,60.7,34.9,46.4,36.3,70.7,0,0,0,,0,0,17.7,9.2,304.4,1018.7,25,3.7,186.2,15.8,7,,2020-01-20T06:54:58,2020-01-20T17:33:55,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-21,57.1,37.3,46.9,57.1,34.9,46.2,38.7,75.9,0,0,0,,0,0,15,5.8,102,1021,25,2.6,137.9,11.8,5,,2020-01-21T06:54:45,2020-01-21T17:34:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-22,64.3,35.5,48.5,64.3,32.8,48,35.9,67.9,0,0,0,,0,0,20.4,11.4,317.7,1021,25,3.6,200.4,17.4,7,,2020-01-22T06:54:30,2020-01-22T17:35:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-23,62.5,35.5,48.1,62.5,32.8,46.6,37.6,71.3,0,0,0,,0,0,17.9,62.2,235.6,1016.8,25,4,156.8,13.5,6,,2020-01-23T06:54:14,2020-01-23T17:36:22,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"44454099999,VNKT,44449099999"
VNKT,2020-01-24,58.9,37.3,46.4,58.9,34.9,45.5,39.9,79.6,0,0,0,,0,0,15,13.9,155.2,1016.3,25,3.4,170.3,14.6,7,,2020-01-24T06:53:56,2020-01-24T17:37:11,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-25,60.7,39.1,48.2,60.7,39,47.9,40.3,77.2,0,0,0,,0,0,16.3,9.2,233.5,1017.6,27.3,2.7,147.5,12.9,6,,2020-01-25T06:53:37,2020-01-25T17:38:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-26,55.3,42.7,48.2,55.3,42.7,47.9,42,80.6,0,0,0,,0,0,15.4,8.1,247.5,1016,25,2.6,126.9,11.1,6,,2020-01-26T06:53:16,2020-01-26T17:38:49,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-27,62.5,39.1,48.4,62.5,39.1,48.1,41.3,79.7,0,0,0,,0,0,16.6,11.4,200.8,1015,27.9,2.8,107.7,9.2,4,,2020-01-27T06:52:53,2020-01-27T17:39:38,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-01-28,64.3,37.3,50.4,64.3,36.9,49.9,40.9,73.9,0,0,0,,0,0,21.5,10.3,291.5,1016.3,25,3.1,194.9,16.9,7,,2020-01-28T06:52:30,2020-01-28T17:40:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-29,66.1,44.5,53.7,66.1,42,53.2,43.8,72.2,0,0,0,,0,0,17.2,9.2,260.2,1019.2,25,3.7,157.7,13.6,7,,2020-01-29T06:52:04,2020-01-29T17:41:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-30,62.5,40.9,50.3,62.5,37,49.8,41.4,74.1,0,0,0,,0,0,17.9,11.4,221.7,1017.3,25,3.5,172,15,7,,2020-01-30T06:51:37,2020-01-30T17:42:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-01-31,66.1,40.9,50.7,66.1,40.9,50.2,42.7,77.1,0,0,0,,0,0,16.8,10.3,235.6,1016.3,25,3.4,172.3,14.8,7,,2020-01-31T06:51:09,2020-01-31T17:42:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-01,60.7,44.5,51.1,60.7,43.1,50.4,43.2,76.3,0,0,0,,0,0,15.7,13.9,193.1,1018,29.5,3.3,107.1,9.3,4,,2020-02-01T06:50:40,2020-02-01T17:43:39,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-02,58.9,44.5,50,58.9,43.1,49.4,41,73.6,0,0,0,,0,0,18.6,8.1,232.3,1019.1,30.7,3.7,169.5,14.5,6,,2020-02-02T06:50:09,2020-02-02T17:44:27,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-03,60.7,39.1,48.6,60.7,36.9,47.9,40.8,77.5,0,0,0,,0,0,19,10.3,210.6,1020.5,25,3.3,170,14.8,7,,2020-02-03T06:49:36,2020-02-03T17:45:14,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-04,62.5,39.1,49.7,62.5,39,49.4,41.3,76,0,0,0,,0,0,15.7,10.3,243.2,1019.2,25,2.9,167.4,14.4,6,,2020-02-04T06:49:03,2020-02-04T17:46:01,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-05,60.7,40.9,49.7,60.7,39,49.3,41.6,76.3,0,0,0,,0,0,18.1,10.3,235.6,1016.7,27.2,3.1,177.9,15.3,8,,2020-02-05T06:48:28,2020-02-05T17:46:48,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-06,60.7,39.1,49.4,60.7,36.9,48.9,41.4,75.7,0,0,0,,0,0,20.1,11.4,191.5,1018.3,25,3.1,163,14.1,7,,2020-02-06T06:47:51,2020-02-06T17:47:35,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-07,62.5,40.9,50.8,62.5,40.9,50.5,41.9,74.1,0,0,0,,0,0,17.4,13.9,198.7,1020.3,25,3.2,190,16.5,7,,2020-02-07T06:47:14,2020-02-07T17:48:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-08,60.7,40.9,50.2,60.7,37.8,49.5,38.8,68.6,0,0,0,,0,0,21.5,10.3,177.4,1021.7,25,3.4,161.8,13.8,6,,2020-02-08T06:46:35,2020-02-08T17:49:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-09,60.7,39.1,49.2,60.7,39,49,37.9,68.5,0,0,0,,0,0,18.8,9.2,323.1,1023.1,25,3.2,176.5,15.1,7,,2020-02-09T06:45:54,2020-02-09T17:49:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-10,64.3,37.3,50.2,64.3,34.9,49.9,37.8,67.9,0,0,0,,0,0,17,10.3,218.6,1021.3,25,3.4,201.6,17.4,7,,2020-02-10T06:45:13,2020-02-10T17:50:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-11,66.1,39.1,51.3,66.1,36.9,50.6,40.3,69.9,0,0,0,,0,0,18.6,11.4,238,1021.5,25,3.4,199,17.3,8,,2020-02-11T06:44:30,2020-02-11T17:51:21,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-12,66.1,40.9,52.9,66.1,39,52.5,42.7,71.5,0,0,0,,0,0,15.2,11.4,193.9,1020.6,25,3.5,213.3,18.4,8,,2020-02-12T06:43:47,2020-02-12T17:52:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-13,69.7,42.7,54.3,69.7,39.9,54,43.9,71.9,0,0,0,,0,0,16.1,13.9,189.8,1017.3,25,3.3,212.8,18.4,8,,2020-02-13T06:43:02,2020-02-13T17:52:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-14,69.7,44.5,55.3,69.7,43.1,55,45.7,73.7,0,0,0,,0,0,18.8,11.4,222,1013.5,25,3.2,158.9,13.8,6,,2020-02-14T06:42:16,2020-02-14T17:53:33,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-15,64.3,49.9,56,64.3,49.3,55.9,48,76.8,0,0,0,,0,0,15.4,11.4,180.8,1016,32.3,2.7,87,7.4,3,,2020-02-15T06:41:29,2020-02-15T17:54:16,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-16,67.9,49.9,57.5,67.9,49.9,57.5,49.4,76.6,0.004,100,4.17,rain,0,0,16.8,9.2,210.6,1019.5,30.9,2.2,116.1,10,5,,2020-02-16T06:40:40,2020-02-16T17:54:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-17,67.9,51.7,58.2,67.9,51.7,58.2,50.9,78.3,0,0,0,,0,0,17.7,10.3,246.7,1020.1,25,2.2,131.1,11.4,6,,2020-02-17T06:39:51,2020-02-17T17:55:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-18,69.7,48.1,57.3,69.7,47.2,57.2,49.9,79,0,0,0,,0,0,17.4,9.2,202.3,1017.8,25,2.3,186.6,16,7,,2020-02-18T06:39:01,2020-02-18T17:56:22,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-19,67.9,51.7,58.5,67.9,51.7,58.5,51.5,78.9,0,0,0,,0,0,15.9,8.1,214.7,1020,27.7,2.5,134.2,11.7,5,,2020-02-19T06:38:10,2020-02-19T17:57:03,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-20,67.9,51.7,57.7,67.9,51.7,57.7,51.2,80.5,0,0,0,,0,0,17.4,10.3,227,1021.3,25,2,160.6,13.9,6,,2020-02-20T06:37:17,2020-02-20T17:57:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-21,62.5,49.9,55.2,62.5,49.9,55.2,51.3,87.3,0,0,0,,0,0,13.2,8.1,239.4,1025.4,25,1.8,87.7,7.6,5,,2020-02-21T06:36:24,2020-02-21T17:58:25,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-22,67.9,48.1,57.5,67.9,47.2,57.4,49.5,77.8,0.252,100,4.17,rain,0,0,17.2,5.8,259,1025.2,25,3.6,203.6,17.5,8,,2020-02-22T06:35:30,2020-02-22T17:59:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"44454099999,VNKT,44449099999"
VNKT,2020-02-23,69.7,46.3,56.1,69.7,45.2,55.9,45.9,72.1,0,0,0,,0,0,17.2,10.3,154.6,1023.1,25,3.5,197.7,17.1,8,,2020-02-23T06:34:35,2020-02-23T17:59:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-24,67.9,44.5,54.6,67.9,42,54.3,44.1,70.6,0,0,0,,0,0,15.9,11.4,151.3,1019.9,27.7,3.7,181.9,15.7,8,,2020-02-24T06:33:39,2020-02-24T18:00:24,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-25,66.1,46.3,53.9,66.1,44,53.3,45.5,75.6,0,0,0,,0,0,23.9,11.4,111.2,1017.8,25.9,3.9,137.9,11.9,5,,2020-02-25T06:32:43,2020-02-25T18:01:03,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-26,55.3,48.1,50.9,55.3,44.9,50.1,47.7,88.8,0.315,100,8.33,rain,0,0,18.8,9.2,109.3,1018.2,25,4.3,109.9,9.6,4,,2020-02-26T06:31:45,2020-02-26T18:01:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"44454099999,VNKT,44449099999"
VNKT,2020-02-27,66.1,48.1,54.7,66.1,47.2,54.6,46.7,76.8,0,0,0,,0,0,20.6,10.3,235.1,1019.2,25.2,4.3,197.2,17,8,,2020-02-27T06:30:47,2020-02-27T18:02:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-02-28,69.7,46.3,56.7,69.7,46.3,56.7,48.2,76.4,0,0,0,,0,0,16.3,10.3,233.3,1019.1,24.3,3.9,178.8,15.4,8,,2020-02-28T06:29:49,2020-02-28T18:02:57,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-02-29,71.5,46.3,58.1,71.5,45.2,58,48.4,74.3,0,0,0,,0,0,16.3,9.2,204.9,1018.2,25,4.1,182.4,15.7,7,,2020-02-29T06:28:49,2020-02-29T18:03:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-03-01,69.7,48.1,58.4,69.7,45.1,58.2,49.4,75,0,0,0,,0,0,20.6,10.3,292.1,1018.3,25,4.2,189.5,16.3,8,,2020-03-01T06:27:49,2020-03-01T18:04:11,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-03-02,67.9,48.1,56.1,67.9,47.2,56,47.2,74.3,0,0,0,,0,0,15.7,12.8,217,1017.2,24.5,4.2,194.5,16.9,7,,2020-03-02T06:26:48,2020-03-02T18:04:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
VNKT,2020-03-03,69.7,46.3,57.5,69.7,45.2,57.4,47,70.9,0,0,0,,0,0,18.6,10.3,217.5,1015.8,25,4.1,217.7,18.7,8,,2020-03-03T06:25:46,2020-03-03T18:05:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-03-04,69.7,46.3,58.2,69.7,45.2,58.1,47,69.4,0,0,0,,0,0,16.6,15,182.1,1016.5,25,4.2,185.6,16.1,8,,2020-03-04T06:24:44,2020-03-04T18:06:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-03-05,67.9,48.1,57.3,67.9,47.2,57.2,46.8,70,0,0,0,,0,0,15.9,13.9,168.3,1017.2,25,4.1,209.1,17.9,7,,2020-03-05T06:23:42,2020-03-05T18:06:35,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
VNKT,2020-03-06,71.5,51.7,58.5,71.5,51.7,58.5,44.5,63,0.024,100,4.17,rain,0,0,17,9.2,111.8,1018,25,4.3,180.8,15.7,8,,2020-03-06T06:22:39,2020-03-06T18:07:11,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"44454099999,VNKT,44449099999"
VNKT,2020-03-07,58.9,46.3,52.7,58.9,45.2,52.6,47.9,84.5,0.311,100,8.33,rain,0,0,15,9.2,82.6,1019.8,25,4.1,122.8,10.6,5,,2020-03-07T06:21:35,2020-03-07T18:07:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"44454099999,VNKT,44449099999"
